"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"2;3;1"	"id_028"	0	1
2	1.392	1	1	1	6	"2;3;1"	"id_028"	0	1
3	1.128	1	0	1	6	"2;3;1"	"id_028"	0	1
4	1.137	1	1	1	7	"2;3;1"	"id_028"	0	1
5	1.474	2	2	1	9	"2;3;1"	"id_028"	0	1
6	1.058	2	6	1	15	"2;3;1"	"id_028"	0	1
7	0.844	2	3	1	18	"2;3;1"	"id_028"	0	1
8	1.042	2	2	1	20	"2;3;1"	"id_028"	0	1
9	2.184	3	5	1	25	"2;3;1"	"id_028"	0	1
10	1.269	3	4	1	29	"2;3;1"	"id_028"	0	1
11	0.96	3	3	1	32	"2;3;1"	"id_028"	0	1
12	1.119	3	1	1	33	"2;3;1"	"id_028"	0	1
13	1.571	3	1	1	34	"2;3;1"	"id_028"	0	1
14	1.479	2	1	1	35	"2;3;1"	"id_028"	0	1
15	1.6	1	0	1	35	"2;3;1"	"id_028"	0	1
16	3.082	2	2	1	37	"2;3;1"	"id_028"	0	1
17	1.239	2	2	1	39	"2;3;1"	"id_028"	0	1
18	1.02	2	2	1	41	"2;3;1"	"id_028"	0	1
19	1.308	2	4	1	45	"2;3;1"	"id_028"	0	1
20	1.885	2	6	1	51	"2;3;1"	"id_028"	0	1
0	-140.253	0	0	2	0	"2;3;1"	"id_028"	0	1
1	208.091	1	1	2	1	"2;3;1"	"id_028"	0	1
2	1.565	1	3	2	4	"2;3;1"	"id_028"	0	1
3	0.841	1	1	2	5	"2;3;1"	"id_028"	0	1
4	1.003	1	4	2	9	"2;3;1"	"id_028"	0	1
5	1.058	2	0	2	9	"2;3;1"	"id_028"	0	1
6	0.929	2	4	2	13	"2;3;1"	"id_028"	0	1
7	1.015	2	1	2	14	"2;3;1"	"id_028"	0	1
8	0.985	2	0	2	14	"2;3;1"	"id_028"	0	1
9	1.245	3	2	2	16	"2;3;1"	"id_028"	0	1
10	0.984	3	1	2	17	"2;3;1"	"id_028"	0	1
11	1.008	3	3	2	20	"2;3;1"	"id_028"	0	1
12	0.884	3	2	2	22	"2;3;1"	"id_028"	0	1
13	0.812	1	3	2	25	"2;3;1"	"id_028"	0	1
14	0.801	1	2	2	27	"2;3;1"	"id_028"	0	1
15	0.888	1	-4	2	23	"2;3;1"	"id_028"	0	1
16	1.478	1	2	2	25	"2;3;1"	"id_028"	0	1
17	0.977	1	-1	2	24	"2;3;1"	"id_028"	0	1
18	1.009	2	9	2	33	"2;3;1"	"id_028"	0	1
19	0.959	2	3	2	36	"2;3;1"	"id_028"	0	1
20	0.98	2	5	2	41	"2;3;1"	"id_028"	0	1
21	1.018	2	3	2	44	"2;3;1"	"id_028"	0	1
22	1.056	2	1	2	45	"2;3;1"	"id_028"	0	1
23	0.897	2	5	2	50	"2;3;1"	"id_028"	0	1
24	0.879	2	3	2	53	"2;3;1"	"id_028"	0	1
25	0.877	2	-7	2	46	"2;3;1"	"id_028"	0	1
26	0.929	2	2	2	48	"2;3;1"	"id_028"	0	1
27	0.861	2	3	2	51	"2;3;1"	"id_028"	0	1
28	0.891	2	-1	2	50	"2;3;1"	"id_028"	0	1
29	1.393	3	5	2	55	"2;3;1"	"id_028"	0	1
30	0.903	3	1	2	56	"2;3;1"	"id_028"	0	1
31	0.839	3	6	2	62	"2;3;1"	"id_028"	0	1
32	1.159	3	5	2	67	"2;3;1"	"id_028"	0	1
33	1.303	3	4	2	71	"2;3;1"	"id_028"	0	1
34	1.066	3	3	2	74	"2;3;1"	"id_028"	0	1
35	1.017	3	4	2	78	"2;3;1"	"id_028"	0	1
36	1.099	3	0	2	78	"2;3;1"	"id_028"	0	1
37	1.254	3	3	2	81	"2;3;1"	"id_028"	0	1
38	1.137	3	5	2	86	"2;3;1"	"id_028"	0	1
39	0.84	3	3	2	89	"2;3;1"	"id_028"	0	1
40	1.07	3	3	2	92	"2;3;1"	"id_028"	0	1
41	1.183	3	6	2	98	"2;3;1"	"id_028"	0	1
42	0.715	3	4	2	102	"2;3;1"	"id_028"	0	1
43	0.826	3	2	2	104	"2;3;1"	"id_028"	0	1
44	0.704	3	3	2	107	"2;3;1"	"id_028"	0	1
45	0.766	3	2	2	109	"2;3;1"	"id_028"	0	1
46	0.902	3	3	2	112	"2;3;1"	"id_028"	0	1
47	0.803	3	0	2	112	"2;3;1"	"id_028"	0	1
48	0.74	3	1	2	113	"2;3;1"	"id_028"	0	1
49	1.064	3	5	2	118	"2;3;1"	"id_028"	0	1
50	0.917	3	5	2	123	"2;3;1"	"id_028"	0	1
0	-256.62	0	0	3	0	"2;3;1"	"id_028"	0	1
1	267.367	1	0	3	0	"1;2;3"	"id_028"	0	1
2	0.895	1	3	3	3	"1;2;3"	"id_028"	0	1
3	0.999	1	6	3	9	"1;2;3"	"id_028"	0	1
4	0.875	1	4	3	13	"1;2;3"	"id_028"	0	1
5	0.827	1	5	3	18	"1;2;3"	"id_028"	0	1
6	1.152	1	4	3	22	"1;2;3"	"id_028"	0	1
7	0.836	1	3	3	25	"1;2;3"	"id_028"	0	1
8	0.926	1	0	3	25	"1;2;3"	"id_028"	0	1
9	1.031	1	3	3	28	"1;2;3"	"id_028"	0	1
10	0.816	1	3	3	31	"1;2;3"	"id_028"	0	1
11	0.817	1	2	3	33	"1;2;3"	"id_028"	0	1
12	0.878	1	4	3	37	"1;2;3"	"id_028"	0	1
13	0.812	1	5	3	42	"1;2;3"	"id_028"	0	1
14	0.866	1	5	3	47	"1;2;3"	"id_028"	0	1
15	1.046	1	2	3	49	"1;2;3"	"id_028"	0	1
16	1.135	1	8	3	57	"1;2;3"	"id_028"	0	1
17	0.504	1	5	3	62	"1;2;3"	"id_028"	0	1
18	1.133	1	2	3	64	"1;2;3"	"id_028"	0	1
19	0.833	1	4	3	68	"1;2;3"	"id_028"	0	1
20	0.755	1	6	3	74	"1;2;3"	"id_028"	0	1
21	0.706	1	3	3	77	"1;2;3"	"id_028"	0	1
22	0.866	1	6	3	83	"1;2;3"	"id_028"	0	1
23	0.693	1	4	3	87	"1;2;3"	"id_028"	0	1
24	0.746	1	3	3	90	"1;2;3"	"id_028"	0	1
25	0.744	1	0	3	90	"1;2;3"	"id_028"	0	1
26	0.729	1	5	3	95	"1;2;3"	"id_028"	0	1
27	0.636	1	4	3	99	"1;2;3"	"id_028"	0	1
28	0.59	1	5	3	104	"1;2;3"	"id_028"	0	1
29	0.677	1	2	3	106	"1;2;3"	"id_028"	0	1
30	0.683	1	4	3	110	"1;2;3"	"id_028"	0	1
31	0.663	1	7	3	117	"1;2;3"	"id_028"	0	1
32	0.605	1	6	3	123	"1;2;3"	"id_028"	0	1
33	0.641	1	1	3	124	"1;2;3"	"id_028"	0	1
34	0.348	1	2	3	126	"1;2;3"	"id_028"	0	1
35	0.532	1	4	3	130	"1;2;3"	"id_028"	0	1
36	0.104	1	2	3	132	"1;2;3"	"id_028"	0	1
37	0.101	1	5	3	137	"1;2;3"	"id_028"	0	1
38	0.274	1	4	3	141	"1;2;3"	"id_028"	0	1
39	0.222	1	5	3	146	"1;2;3"	"id_028"	0	1
40	0.319	1	8	3	154	"1;2;3"	"id_028"	0	1
41	0.218	1	6	3	160	"1;2;3"	"id_028"	0	1
42	0.345	1	3	3	163	"1;2;3"	"id_028"	0	1
43	0.357	1	6	3	169	"1;2;3"	"id_028"	0	1
44	0.565	1	1	3	170	"1;2;3"	"id_028"	0	1
45	0.804	1	2	3	172	"1;2;3"	"id_028"	0	1
46	0.485	1	2	3	174	"1;2;3"	"id_028"	0	1
47	0.584	1	2	3	176	"1;2;3"	"id_028"	0	1
48	0.674	1	1	3	177	"1;2;3"	"id_028"	0	1
49	0.777	1	2	3	179	"1;2;3"	"id_028"	0	1
50	1.072	1	7	3	186	"1;2;3"	"id_028"	0	1
0	-301.263	0	0	4	0	"1;2;3"	"id_028"	0	1
1	315.77	1	1	4	1	"2;3;1"	"id_028"	0	1
2	0.874	1	4	4	5	"2;3;1"	"id_028"	0	1
3	0.893	1	-1	4	4	"2;3;1"	"id_028"	0	1
4	1.192	2	3	4	7	"2;3;1"	"id_028"	0	1
5	0.773	2	6	4	13	"2;3;1"	"id_028"	0	1
6	0.764	2	-9	4	4	"2;3;1"	"id_028"	0	1
7	1.363	3	5	4	9	"2;3;1"	"id_028"	0	1
8	0.946	3	3	4	12	"2;3;1"	"id_028"	0	1
9	0.747	3	-1	4	11	"2;3;1"	"id_028"	0	1
10	0.875	3	3	4	14	"2;3;1"	"id_028"	0	1
11	0.886	3	4	4	18	"2;3;1"	"id_028"	0	1
12	0.773	3	7	4	25	"2;3;1"	"id_028"	0	1
13	0.88	3	4	4	29	"2;3;1"	"id_028"	0	1
14	1.784	3	6	4	35	"2;3;1"	"id_028"	0	1
