"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"1;2;3"	"id_025"	0	1
2	1.159	1	2	1	3	"1;2;3"	"id_025"	0	1
3	1.681	1	3	1	6	"1;2;3"	"id_025"	0	1
4	0.919	1	4	1	10	"1;2;3"	"id_025"	0	1
5	0.091	1	-1	1	9	"1;2;3"	"id_025"	0	1
6	0.754	2	3	1	12	"1;2;3"	"id_025"	0	1
7	1.875	2	4	1	16	"1;2;3"	"id_025"	0	1
8	0.88	2	3	1	19	"1;2;3"	"id_025"	0	1
9	0.092	2	2	1	21	"1;2;3"	"id_025"	0	1
10	0.948	2	3	1	24	"1;2;3"	"id_025"	0	1
11	0.09	2	4	1	28	"1;2;3"	"id_025"	0	1
12	0.79	2	4	1	32	"1;2;3"	"id_025"	0	1
13	0.09	2	3	1	35	"1;2;3"	"id_025"	0	1
14	0.094	2	2	1	37	"1;2;3"	"id_025"	0	1
15	0.695	2	4	1	41	"1;2;3"	"id_025"	0	1
16	0.092	2	6	1	47	"1;2;3"	"id_025"	0	1
17	0.095	2	5	1	52	"1;2;3"	"id_025"	0	1
18	0.814	2	4	1	56	"1;2;3"	"id_025"	0	1
19	0.103	2	5	1	61	"1;2;3"	"id_025"	0	1
20	0.697	3	4	1	65	"1;2;3"	"id_025"	0	1
0	-122.28	0	0	2	0	"1;2;3"	"id_025"	0	1
1	155.92	2	2	2	2	"3;2;1"	"id_025"	0	1
2	3.158	2	3	2	5	"3;2;1"	"id_025"	0	1
3	2.482	2	-1	2	4	"3;2;1"	"id_025"	0	1
4	2.401	2	4	2	8	"3;2;1"	"id_025"	0	1
5	3.4	2	4	2	12	"3;2;1"	"id_025"	0	1
6	3.08	1	-6	2	6	"3;2;1"	"id_025"	0	1
7	2.367	1	7	2	13	"3;2;1"	"id_025"	0	1
8	2.629	1	7	2	20	"3;2;1"	"id_025"	0	1
9	3.441	1	5	2	25	"3;2;1"	"id_025"	0	1
10	2.8	1	5	2	30	"3;2;1"	"id_025"	0	1
11	3.601	3	4	2	34	"3;2;1"	"id_025"	0	1
12	2.8	3	2	2	36	"3;2;1"	"id_025"	0	1
13	2.721	3	4	2	40	"3;2;1"	"id_025"	0	1
