"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"3;1;2"	"id_084"	0	2
2	0.179	1	1	1	3	"3;1;2"	"id_084"	0	2
3	0.383	2	5	1	8	"3;1;2"	"id_084"	0	2
4	0.309	2	1	1	9	"3;1;2"	"id_084"	0	2
5	3.108	3	3	1	12	"3;1;2"	"id_084"	0	2
6	2.566	1	1	1	13	"3;1;2"	"id_084"	0	2
7	51.02	2	0	1	13	"3;1;2"	"id_084"	0	2
8	0.284	2	2	1	15	"3;1;2"	"id_084"	0	2
9	2.058	1	1	1	16	"3;1;2"	"id_084"	0	2
10	1.868	3	0	1	16	"3;1;2"	"id_084"	0	2
11	4.878	3	4	1	20	"3;1;2"	"id_084"	0	2
12	1.008	3	-1	1	19	"3;1;2"	"id_084"	0	2
13	3.098	2	3	1	22	"3;1;2"	"id_084"	0	2
14	5.528	2	3	1	25	"3;1;2"	"id_084"	0	2
15	3.924	2	4	1	29	"3;1;2"	"id_084"	0	2
16	0.888	2	3	1	32	"3;1;2"	"id_084"	0	2
17	3.416	2	3	1	35	"3;1;2"	"id_084"	0	2
18	44.93	2	3	1	38	"3;1;2"	"id_084"	0	2
19	1.107	2	6	1	44	"3;1;2"	"id_084"	0	2
20	3.937	1	6	1	50	"3;1;2"	"id_084"	0	2
0	-329.863	0	0	2	0	"3;1;2"	"id_084"	0	2
1	709.827	1	-1	2	-1	"2;1;3"	"id_084"	0	2
2	6.259	2	2	2	1	"2;1;3"	"id_084"	0	2
3	2.528	3	-2	2	-1	"2;1;3"	"id_084"	0	2
4	3.287	1	-2	2	-3	"2;1;3"	"id_084"	0	2
5	1.88	2	3	2	0	"2;1;3"	"id_084"	0	2
6	3.811	3	3	2	3	"2;1;3"	"id_084"	0	2
7	3.144	2	6	2	9	"2;1;3"	"id_084"	0	2
8	4.768	2	-6	2	3	"2;1;3"	"id_084"	0	2
9	2.367	3	5	2	8	"2;1;3"	"id_084"	0	2
10	3.504	3	1	2	9	"2;1;3"	"id_084"	0	2
11	2.486	3	2	2	11	"2;1;3"	"id_084"	0	2
12	2.394	3	1	2	12	"2;1;3"	"id_084"	0	2
13	1.696	3	-2	2	10	"2;1;3"	"id_084"	0	2
14	1.62	2	-7	2	3	"2;1;3"	"id_084"	0	2
15	1.988	1	5	2	8	"2;1;3"	"id_084"	0	2
16	1.763	1	2	2	10	"2;1;3"	"id_084"	0	2
17	1.703	1	3	2	13	"2;1;3"	"id_084"	0	2
18	1.538	1	-2	2	11	"2;1;3"	"id_084"	0	2
19	1.385	1	5	2	16	"2;1;3"	"id_084"	0	2
20	1.365	1	3	2	19	"2;1;3"	"id_084"	0	2
21	1.314	1	1	2	20	"2;1;3"	"id_084"	0	2
22	1.671	1	3	2	23	"2;1;3"	"id_084"	0	2
23	1.251	1	0	2	23	"2;1;3"	"id_084"	0	2
24	1.742	1	-1	2	22	"2;1;3"	"id_084"	0	2
25	1.478	1	3	2	25	"2;1;3"	"id_084"	0	2
26	1.436	1	3	2	28	"2;1;3"	"id_084"	0	2
27	1.799	1	1	2	29	"2;1;3"	"id_084"	0	2
28	1.562	1	4	2	33	"2;1;3"	"id_084"	0	2
29	1.596	1	-5	2	28	"2;1;3"	"id_084"	0	2
30	1.804	1	-1	2	27	"2;1;3"	"id_084"	0	2
31	3.117	2	-1	2	26	"2;1;3"	"id_084"	0	2
32	1.482	2	3	2	29	"2;1;3"	"id_084"	0	2
33	1.474	2	3	2	32	"2;1;3"	"id_084"	0	2
34	1.896	2	14	2	46	"2;1;3"	"id_084"	0	2
35	3.371	2	5	2	51	"2;1;3"	"id_084"	0	2
36	2.917	1	3	2	54	"2;1;3"	"id_084"	0	2
37	2.164	1	-1	2	53	"2;1;3"	"id_084"	0	2
38	1.92	1	1	2	54	"2;1;3"	"id_084"	0	2
39	3.398	1	3	2	57	"2;1;3"	"id_084"	0	2
40	1.942	1	5	2	62	"2;1;3"	"id_084"	0	2
41	1.515	1	0	2	62	"2;1;3"	"id_084"	0	2
42	1.529	1	4	2	66	"2;1;3"	"id_084"	0	2
43	3.92	1	5	2	71	"2;1;3"	"id_084"	0	2
44	1.776	1	1	2	72	"2;1;3"	"id_084"	0	2
45	1.497	1	2	2	74	"2;1;3"	"id_084"	0	2
46	1.593	1	4	2	78	"2;1;3"	"id_084"	0	2
47	1.388	1	0	2	78	"2;1;3"	"id_084"	0	2
48	1.616	1	-4	2	74	"2;1;3"	"id_084"	0	2
49	1.634	1	2	2	76	"2;1;3"	"id_084"	0	2
50	1.63	1	4	2	80	"2;1;3"	"id_084"	0	2
0	-816.745	0	0	3	0	"2;1;3"	"id_084"	0	2
1	828.208	1	-2	3	-2	"3;1;2"	"id_084"	0	2
2	2.015	1	0	3	-2	"3;1;2"	"id_084"	0	2
3	1.587	1	3	3	1	"3;1;2"	"id_084"	0	2
4	2.005	1	-1	3	0	"3;1;2"	"id_084"	0	2
5	1.69	1	0	3	0	"3;1;2"	"id_084"	0	2
6	1.459	2	5	3	5	"3;1;2"	"id_084"	0	2
7	1.557	2	9	3	14	"3;1;2"	"id_084"	0	2
8	1.289	2	-1	3	13	"3;1;2"	"id_084"	0	2
9	1.402	2	7	3	20	"3;1;2"	"id_084"	0	2
10	1.389	2	-5	3	15	"3;1;2"	"id_084"	0	2
11	1.446	2	3	3	18	"3;1;2"	"id_084"	0	2
12	1.582	2	11	3	29	"3;1;2"	"id_084"	0	2
13	1.81	2	-9	3	20	"3;1;2"	"id_084"	0	2
14	1.615	2	7	3	27	"3;1;2"	"id_084"	0	2
15	1.589	2	12	3	39	"3;1;2"	"id_084"	0	2
16	3.753	2	10	3	49	"3;1;2"	"id_084"	0	2
17	3.022	3	1	3	50	"3;1;2"	"id_084"	0	2
18	1.527	3	4	3	54	"3;1;2"	"id_084"	0	2
19	2.041	3	1	3	55	"3;1;2"	"id_084"	0	2
20	2.442	3	1	3	56	"3;1;2"	"id_084"	0	2
21	1.782	3	-1	3	55	"3;1;2"	"id_084"	0	2
22	1.686	2	0	3	55	"3;1;2"	"id_084"	0	2
23	1.367	2	4	3	59	"3;1;2"	"id_084"	0	2
24	2.622	2	7	3	66	"3;1;2"	"id_084"	0	2
25	1.406	2	5	3	71	"3;1;2"	"id_084"	0	2
26	1.603	2	1	3	72	"3;1;2"	"id_084"	0	2
27	1.808	2	1	3	73	"3;1;2"	"id_084"	0	2
28	1.412	2	-2	3	71	"3;1;2"	"id_084"	0	2
29	1.545	2	-6	3	65	"3;1;2"	"id_084"	0	2
30	1.654	2	9	3	74	"3;1;2"	"id_084"	0	2
31	1.604	2	0	3	74	"3;1;2"	"id_084"	0	2
32	1.458	2	-3	3	71	"3;1;2"	"id_084"	0	2
33	1.33	2	1	3	72	"3;1;2"	"id_084"	0	2
34	1.371	2	10	3	82	"3;1;2"	"id_084"	0	2
35	1.666	2	6	3	88	"3;1;2"	"id_084"	0	2
36	1.479	2	6	3	94	"3;1;2"	"id_084"	0	2
37	1.774	2	6	3	100	"3;1;2"	"id_084"	0	2
38	1.444	2	7	3	107	"3;1;2"	"id_084"	0	2
39	1.455	2	6	3	113	"3;1;2"	"id_084"	0	2
40	1.363	2	5	3	118	"3;1;2"	"id_084"	0	2
41	1.365	2	2	3	120	"3;1;2"	"id_084"	0	2
42	1.356	2	6	3	126	"3;1;2"	"id_084"	0	2
43	1.375	2	-9	3	117	"3;1;2"	"id_084"	0	2
44	1.507	2	9	3	126	"3;1;2"	"id_084"	0	2
45	1.451	2	4	3	130	"3;1;2"	"id_084"	0	2
46	1.581	2	6	3	136	"3;1;2"	"id_084"	0	2
47	1.37	2	1	3	137	"3;1;2"	"id_084"	0	2
48	1.276	2	2	3	139	"3;1;2"	"id_084"	0	2
49	1.307	2	-2	3	137	"3;1;2"	"id_084"	0	2
50	1.494	2	1	3	138	"3;1;2"	"id_084"	0	2
0	-909.339	0	0	4	0	"3;1;2"	"id_084"	0	2
1	917.474	1	4	4	4	"3;1;2"	"id_084"	0	2
2	1.646	1	6	4	10	"3;1;2"	"id_084"	0	2
3	1.387	1	2	4	12	"3;1;2"	"id_084"	0	2
4	1.601	1	0	4	12	"3;1;2"	"id_084"	0	2
5	1.461	1	4	4	16	"3;1;2"	"id_084"	0	2
6	1.413	1	0	4	16	"3;1;2"	"id_084"	0	2
7	1.367	1	0	4	16	"3;1;2"	"id_084"	0	2
8	2.195	1	1	4	17	"3;1;2"	"id_084"	0	2
9	1.777	2	-2	4	15	"3;1;2"	"id_084"	0	2
10	2.051	2	8	4	23	"3;1;2"	"id_084"	0	2
11	1.441	2	-3	4	20	"3;1;2"	"id_084"	0	2
12	1.434	2	8	4	28	"3;1;2"	"id_084"	0	2
13	1.337	2	0	4	28	"3;1;2"	"id_084"	0	2
14	1.759	2	6	4	34	"3;1;2"	"id_084"	0	2
15	1.413	2	4	4	38	"3;1;2"	"id_084"	0	2
16	1.431	2	3	4	41	"3;1;2"	"id_084"	0	2
17	1.449	2	1	4	42	"3;1;2"	"id_084"	0	2
18	1.434	2	-6	4	36	"3;1;2"	"id_084"	0	2
19	1.606	2	-1	4	35	"3;1;2"	"id_084"	0	2
20	1.622	2	-7	4	28	"3;1;2"	"id_084"	0	2
21	1.618	3	7	4	35	"3;1;2"	"id_084"	0	2
22	1.392	3	0	4	35	"3;1;2"	"id_084"	0	2
23	1.325	3	1	4	36	"3;1;2"	"id_084"	0	2
24	1.264	3	-2	4	34	"3;1;2"	"id_084"	0	2
25	1.053	3	2	4	36	"3;1;2"	"id_084"	0	2
26	1.246	3	1	4	37	"3;1;2"	"id_084"	0	2
27	1.54	3	-2	4	35	"3;1;2"	"id_084"	0	2
28	1.39	3	5	4	40	"3;1;2"	"id_084"	0	2
29	1.335	3	1	4	41	"3;1;2"	"id_084"	0	2
30	1.406	3	1	4	42	"3;1;2"	"id_084"	0	2
31	1.939	3	1	4	43	"3;1;2"	"id_084"	0	2
32	5.31	1	-1	4	42	"3;1;2"	"id_084"	0	2
33	1.516	1	1	4	43	"3;1;2"	"id_084"	0	2
34	1.404	1	1	4	44	"3;1;2"	"id_084"	0	2
35	1.913	2	-1	4	43	"3;1;2"	"id_084"	0	2
36	1.409	2	-4	4	39	"3;1;2"	"id_084"	0	2
37	1.347	2	-1	4	38	"3;1;2"	"id_084"	0	2
38	3.182	3	1	4	39	"3;1;2"	"id_084"	0	2
39	1.342	3	0	4	39	"3;1;2"	"id_084"	0	2
40	1.303	3	6	4	45	"3;1;2"	"id_084"	0	2
41	1.395	3	5	4	50	"3;1;2"	"id_084"	0	2
42	1.423	3	-4	4	46	"3;1;2"	"id_084"	0	2
43	1.459	3	3	4	49	"3;1;2"	"id_084"	0	2
44	1.397	3	7	4	56	"3;1;2"	"id_084"	0	2
45	1.431	3	3	4	59	"3;1;2"	"id_084"	0	2
46	1.599	3	3	4	62	"3;1;2"	"id_084"	0	2
47	1.761	3	-2	4	60	"3;1;2"	"id_084"	0	2
48	1.34	3	0	4	60	"3;1;2"	"id_084"	0	2
49	1.311	3	3	4	63	"3;1;2"	"id_084"	0	2
50	1.333	3	3	4	66	"3;1;2"	"id_084"	0	2
0	-995.981	0	0	5	0	"3;1;2"	"id_084"	0	2
1	1005.486	3	5	5	5	"3;1;2"	"id_084"	0	2
2	1.556	3	1	5	6	"3;1;2"	"id_084"	0	2
3	1.373	3	3	5	9	"3;1;2"	"id_084"	0	2
4	1.305	3	6	5	15	"3;1;2"	"id_084"	0	2
5	1.433	3	5	5	20	"3;1;2"	"id_084"	0	2
6	1.537	3	2	5	22	"3;1;2"	"id_084"	0	2
7	1.398	3	1	5	23	"3;1;2"	"id_084"	0	2
8	1.5	3	6	5	29	"3;1;2"	"id_084"	0	2
9	1.366	3	6	5	35	"3;1;2"	"id_084"	0	2
10	1.923	3	2	5	37	"3;1;2"	"id_084"	0	2
11	1.432	3	0	5	37	"3;1;2"	"id_084"	0	2
12	1.652	3	4	5	41	"3;1;2"	"id_084"	0	2
13	1.373	3	0	5	41	"3;1;2"	"id_084"	0	2
14	1.362	3	0	5	41	"3;1;2"	"id_084"	0	2
15	1.962	3	3	5	44	"3;1;2"	"id_084"	0	2
16	1.336	3	6	5	50	"3;1;2"	"id_084"	0	2
17	1.27	3	3	5	53	"3;1;2"	"id_084"	0	2
18	1.454	3	2	5	55	"3;1;2"	"id_084"	0	2
19	1.364	3	-2	5	53	"3;1;2"	"id_084"	0	2
20	1.504	3	4	5	57	"3;1;2"	"id_084"	0	2
21	1.418	3	2	5	59	"3;1;2"	"id_084"	0	2
22	1.899	3	0	5	59	"3;1;2"	"id_084"	0	2
23	1.347	3	4	5	63	"3;1;2"	"id_084"	0	2
24	1.72	3	-2	5	61	"3;1;2"	"id_084"	0	2
25	1.536	3	3	5	64	"3;1;2"	"id_084"	0	2
26	1.307	2	-8	5	56	"3;1;2"	"id_084"	0	2
27	2.034	1	1	5	57	"3;1;2"	"id_084"	0	2
28	1.537	2	-2	5	55	"3;1;2"	"id_084"	0	2
29	1.316	1	2	5	57	"3;1;2"	"id_084"	0	2
30	3.425	1	6	5	63	"3;1;2"	"id_084"	0	2
31	1.437	1	-1	5	62	"3;1;2"	"id_084"	0	2
32	1.373	1	6	5	68	"3;1;2"	"id_084"	0	2
33	1.395	1	-2	5	66	"3;1;2"	"id_084"	0	2
34	1.39	1	1	5	67	"3;1;2"	"id_084"	0	2
35	1.256	1	3	5	70	"3;1;2"	"id_084"	0	2
36	1.354	1	-2	5	68	"3;1;2"	"id_084"	0	2
37	4.058	2	7	5	75	"3;1;2"	"id_084"	0	2
38	1.777	2	4	5	79	"3;1;2"	"id_084"	0	2
39	1.537	2	3	5	82	"3;1;2"	"id_084"	0	2
40	3.422	2	7	5	89	"3;1;2"	"id_084"	0	2
41	1.815	2	2	5	91	"3;1;2"	"id_084"	0	2
42	1.28	2	-7	5	84	"3;1;2"	"id_084"	0	2
43	1.385	2	11	5	95	"3;1;2"	"id_084"	0	2
44	1.319	2	4	5	99	"3;1;2"	"id_084"	0	2
45	1.333	2	2	5	101	"3;1;2"	"id_084"	0	2
46	1.311	2	9	5	110	"3;1;2"	"id_084"	0	2
47	1.479	2	-1	5	109	"3;1;2"	"id_084"	0	2
48	1.394	2	8	5	117	"3;1;2"	"id_084"	0	2
49	1.355	2	8	5	125	"3;1;2"	"id_084"	0	2
50	1.975	2	2	5	127	"3;1;2"	"id_084"	0	2
0	-1084.77	0	0	6	0	"3;1;2"	"id_084"	0	2
1	1093.65	1	-2	6	-2	"2;1;3"	"id_084"	0	2
2	2.041	1	2	6	0	"2;1;3"	"id_084"	0	2
3	1.386	1	4	6	4	"2;1;3"	"id_084"	0	2
4	1.354	1	1	6	5	"2;1;3"	"id_084"	0	2
5	1.37	1	3	6	8	"2;1;3"	"id_084"	0	2
6	1.457	1	3	6	11	"2;1;3"	"id_084"	0	2
7	1.524	1	-1	6	10	"2;1;3"	"id_084"	0	2
8	1.786	1	-2	6	8	"2;1;3"	"id_084"	0	2
9	1.441	2	-1	6	7	"2;1;3"	"id_084"	0	2
10	1.352	2	4	6	11	"2;1;3"	"id_084"	0	2
11	1.251	2	8	6	19	"2;1;3"	"id_084"	0	2
12	1.865	2	12	6	31	"2;1;3"	"id_084"	0	2
13	1.243	2	-1	6	30	"2;1;3"	"id_084"	0	2
14	1.242	2	-2	6	28	"2;1;3"	"id_084"	0	2
15	1.229	2	-4	6	24	"2;1;3"	"id_084"	0	2
16	1.207	2	-1	6	23	"2;1;3"	"id_084"	0	2
17	1.342	2	0	6	23	"2;1;3"	"id_084"	0	2
18	1.22	2	1	6	24	"2;1;3"	"id_084"	0	2
19	2.045	3	6	6	30	"2;1;3"	"id_084"	0	2
20	1.439	3	6	6	36	"2;1;3"	"id_084"	0	2
21	2.262	3	3	6	39	"2;1;3"	"id_084"	0	2
22	1.31	3	-1	6	38	"2;1;3"	"id_084"	0	2
23	1.318	3	2	6	40	"2;1;3"	"id_084"	0	2
24	1.454	3	5	6	45	"2;1;3"	"id_084"	0	2
25	1.265	3	1	6	46	"2;1;3"	"id_084"	0	2
26	1.681	3	0	6	46	"2;1;3"	"id_084"	0	2
27	1.306	3	2	6	48	"2;1;3"	"id_084"	0	2
28	1.256	3	2	6	50	"2;1;3"	"id_084"	0	2
29	1.701	3	-1	6	49	"2;1;3"	"id_084"	0	2
30	1.484	3	2	6	51	"2;1;3"	"id_084"	0	2
31	7.459	2	6	6	57	"2;1;3"	"id_084"	0	2
32	1.421	2	2	6	59	"2;1;3"	"id_084"	0	2
33	1.349	2	0	6	59	"2;1;3"	"id_084"	0	2
34	1.326	2	16	6	75	"2;1;3"	"id_084"	0	2
35	1.32	2	7	6	82	"2;1;3"	"id_084"	0	2
36	1.179	2	5	6	87	"2;1;3"	"id_084"	0	2
37	1.178	2	0	6	87	"2;1;3"	"id_084"	0	2
38	1.261	2	2	6	89	"2;1;3"	"id_084"	0	2
39	1.321	2	0	6	89	"2;1;3"	"id_084"	0	2
40	1.246	2	-9	6	80	"2;1;3"	"id_084"	0	2
41	1.374	2	6	6	86	"2;1;3"	"id_084"	0	2
42	1.252	2	2	6	88	"2;1;3"	"id_084"	0	2
43	1.363	2	2	6	90	"2;1;3"	"id_084"	0	2
44	1.518	2	6	6	96	"2;1;3"	"id_084"	0	2
45	1.334	2	1	6	97	"2;1;3"	"id_084"	0	2
46	1.323	2	3	6	100	"2;1;3"	"id_084"	0	2
47	1.496	2	0	6	100	"2;1;3"	"id_084"	0	2
48	1.492	2	6	6	106	"2;1;3"	"id_084"	0	2
49	1.491	2	-3	6	103	"2;1;3"	"id_084"	0	2
50	1.548	2	2	6	105	"2;1;3"	"id_084"	0	2
0	-1169.732	0	0	7	0	"2;1;3"	"id_084"	0	2
