"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	0	1	0	"3;2;1"	"id_034"	135	3
2	1.327	1	0	1	0	"3;2;1"	"id_034"	135	3
3	4.841	2	5	1	5	"3;2;1"	"id_034"	135	3
4	1.08	2	1	1	6	"3;2;1"	"id_034"	135	3
5	1.141	2	3	1	9	"3;2;1"	"id_034"	135	3
6	1.532	3	-1	1	8	"3;2;1"	"id_034"	135	3
7	1.236	3	4	1	12	"3;2;1"	"id_034"	135	3
8	1.272	3	4	1	16	"3;2;1"	"id_034"	135	3
9	11.578	3	1	1	17	"3;2;1"	"id_034"	135	3
10	1.958	2	7	1	24	"3;2;1"	"id_034"	135	3
11	1.368	2	4	1	28	"3;2;1"	"id_034"	135	3
12	2.125	2	2	1	30	"3;2;1"	"id_034"	135	3
13	1.23	2	6	1	36	"3;2;1"	"id_034"	135	3
14	1.314	2	2	1	38	"3;2;1"	"id_034"	135	3
15	1.162	2	0	1	38	"3;2;1"	"id_034"	135	3
16	1.398	2	-1	1	37	"3;2;1"	"id_034"	135	3
17	3.717	3	2	1	39	"3;2;1"	"id_034"	135	3
18	1.823	3	2	1	41	"3;2;1"	"id_034"	135	3
19	1.866	3	3	1	44	"3;2;1"	"id_034"	135	3
20	1.339	3	4	1	48	"3;2;1"	"id_034"	135	3
0	-148.381	0	0	2	0	"3;2;1"	"id_034"	135	3
1	185.218	1	3	2	3	"2;3;1"	"id_034"	135	3
2	1.316	1	3	2	6	"2;3;1"	"id_034"	135	3
3	2.693	1	2	2	8	"2;3;1"	"id_034"	135	3
4	1.383	1	6	2	14	"2;3;1"	"id_034"	135	3
5	2.109	2	16	2	30	"2;3;1"	"id_034"	135	3
6	1.678	2	8	2	38	"2;3;1"	"id_034"	135	3
7	1.375	2	-8	2	30	"2;3;1"	"id_034"	135	3
8	1.384	2	-2	2	28	"2;3;1"	"id_034"	135	3
9	1.639	2	4	2	32	"2;3;1"	"id_034"	135	3
10	1.806	2	6	2	38	"2;3;1"	"id_034"	135	3
11	2.106	3	5	2	43	"2;3;1"	"id_034"	135	3
12	1.148	3	2	2	45	"2;3;1"	"id_034"	135	3
13	1.103	3	3	2	48	"2;3;1"	"id_034"	135	3
14	1.305	3	6	2	54	"2;3;1"	"id_034"	135	3
15	1.096	3	8	2	62	"2;3;1"	"id_034"	135	3
16	3.343	3	6	2	68	"2;3;1"	"id_034"	135	3
17	1.614	3	3	2	71	"2;3;1"	"id_034"	135	3
18	0.967	3	5	2	76	"2;3;1"	"id_034"	135	3
19	0.958	3	5	2	81	"2;3;1"	"id_034"	135	3
20	0.952	3	4	2	85	"2;3;1"	"id_034"	135	3
21	0.883	3	4	2	89	"2;3;1"	"id_034"	135	3
22	1.011	3	3	2	92	"2;3;1"	"id_034"	135	3
23	0.903	3	1	2	93	"2;3;1"	"id_034"	135	3
24	0.868	3	3	2	96	"2;3;1"	"id_034"	135	3
25	0.882	3	-1	2	95	"2;3;1"	"id_034"	135	3
26	0.907	3	4	2	99	"2;3;1"	"id_034"	135	3
27	0.922	3	1	2	100	"2;3;1"	"id_034"	135	3
28	0.951	3	4	2	104	"2;3;1"	"id_034"	135	3
29	0.86	3	3	2	107	"2;3;1"	"id_034"	135	3
30	0.931	3	0	2	107	"2;3;1"	"id_034"	135	3
31	0.921	3	-1	2	106	"2;3;1"	"id_034"	135	3
32	1.321	3	4	2	110	"2;3;1"	"id_034"	135	3
33	1.084	3	2	2	112	"2;3;1"	"id_034"	135	3
34	0.997	3	1	2	113	"2;3;1"	"id_034"	135	3
35	0.984	3	0	2	113	"2;3;1"	"id_034"	135	3
36	1.172	3	1	2	114	"2;3;1"	"id_034"	135	3
37	1.196	3	3	2	117	"2;3;1"	"id_034"	135	3
38	0.916	3	3	2	120	"2;3;1"	"id_034"	135	3
39	1.019	3	2	2	122	"2;3;1"	"id_034"	135	3
40	1.007	3	1	2	123	"2;3;1"	"id_034"	135	3
41	1.134	3	3	2	126	"2;3;1"	"id_034"	135	3
42	0.946	3	5	2	131	"2;3;1"	"id_034"	135	3
43	1.033	3	2	2	133	"2;3;1"	"id_034"	135	3
44	0.961	3	5	2	138	"2;3;1"	"id_034"	135	3
45	0.865	3	0	2	138	"2;3;1"	"id_034"	135	3
46	2.663	3	3	2	141	"2;3;1"	"id_034"	135	3
47	1.327	3	2	2	143	"2;3;1"	"id_034"	135	3
48	1.042	3	3	2	146	"2;3;1"	"id_034"	135	3
49	1.029	3	5	2	151	"2;3;1"	"id_034"	135	3
50	1.195	3	5	2	156	"2;3;1"	"id_034"	135	3
0	-247.123	0	0	3	0	"2;3;1"	"id_034"	135	3
1	261.002	1	-2	3	-2	"3;1;2"	"id_034"	135	3
2	1.288	1	13	3	11	"3;1;2"	"id_034"	135	3
3	2.784	1	0	3	11	"3;1;2"	"id_034"	135	3
4	1.115	1	9	3	20	"3;1;2"	"id_034"	135	3
5	1.566	2	2	3	22	"3;1;2"	"id_034"	135	3
6	1.053	2	4	3	26	"3;1;2"	"id_034"	135	3
7	0.946	2	1	3	27	"3;1;2"	"id_034"	135	3
8	4.988	2	-1	3	26	"3;1;2"	"id_034"	135	3
9	1.845	2	4	3	30	"3;1;2"	"id_034"	135	3
10	1.217	3	6	3	36	"3;1;2"	"id_034"	135	3
11	0.916	3	-1	3	35	"3;1;2"	"id_034"	135	3
