"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"1;2;3"	"id_093"	135	3
2	1.183	1	-2	1	-1	"1;2;3"	"id_093"	135	3
3	1.198	1	5	1	4	"1;2;3"	"id_093"	135	3
4	1.327	1	0	1	4	"1;2;3"	"id_093"	135	3
5	1.091	1	2	1	6	"1;2;3"	"id_093"	135	3
6	0.994	2	5	1	11	"1;2;3"	"id_093"	135	3
7	0.846	2	0	1	11	"1;2;3"	"id_093"	135	3
8	0.897	2	3	1	14	"1;2;3"	"id_093"	135	3
9	1.034	2	1	1	15	"1;2;3"	"id_093"	135	3
10	0.797	2	6	1	21	"1;2;3"	"id_093"	135	3
11	0.829	3	5	1	26	"1;2;3"	"id_093"	135	3
12	0.927	3	3	1	29	"1;2;3"	"id_093"	135	3
13	0.866	3	5	1	34	"1;2;3"	"id_093"	135	3
14	1.037	3	4	1	38	"1;2;3"	"id_093"	135	3
15	0.943	3	3	1	41	"1;2;3"	"id_093"	135	3
16	1.069	1	3	1	44	"1;2;3"	"id_093"	135	3
17	0.945	1	1	1	45	"1;2;3"	"id_093"	135	3
18	1.056	1	3	1	48	"1;2;3"	"id_093"	135	3
19	0.898	1	5	1	53	"1;2;3"	"id_093"	135	3
20	0.848	1	2	1	55	"1;2;3"	"id_093"	135	3
0	-191.866	0	0	2	0	"1;2;3"	"id_093"	135	3
1	224.654	1	5	2	5	"1;2;3"	"id_093"	135	3
2	4.747	2	0	2	5	"1;2;3"	"id_093"	135	3
3	3.409	3	-2	2	3	"1;2;3"	"id_093"	135	3
4	4.251	1	6	2	9	"1;2;3"	"id_093"	135	3
5	1.542	2	4	2	13	"1;2;3"	"id_093"	135	3
6	5.336	3	5	2	18	"1;2;3"	"id_093"	135	3
7	3.856	1	4	2	22	"1;2;3"	"id_093"	135	3
8	1.396	2	2	2	24	"1;2;3"	"id_093"	135	3
9	4.121	3	-4	2	20	"1;2;3"	"id_093"	135	3
10	4.424	1	5	2	25	"1;2;3"	"id_093"	135	3
11	0.536	1	2	2	27	"1;2;3"	"id_093"	135	3
12	1.198	1	1	2	28	"1;2;3"	"id_093"	135	3
13	3.89	1	5	2	33	"1;2;3"	"id_093"	135	3
14	1.095	1	3	2	36	"1;2;3"	"id_093"	135	3
15	0.844	1	3	2	39	"1;2;3"	"id_093"	135	3
16	6.132	1	2	2	41	"1;2;3"	"id_093"	135	3
17	1.301	1	0	2	41	"1;2;3"	"id_093"	135	3
18	0.992	1	7	2	48	"1;2;3"	"id_093"	135	3
19	4.467	1	3	2	51	"1;2;3"	"id_093"	135	3
