"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"1;2;3"	"id_020"	135	4
2	1.131	2	4	1	7	"1;2;3"	"id_020"	135	4
3	0.85	3	3	1	10	"1;2;3"	"id_020"	135	4
4	1.109	2	2	1	12	"1;2;3"	"id_020"	135	4
5	1.264	2	3	1	15	"1;2;3"	"id_020"	135	4
6	1.416	1	1	1	16	"1;2;3"	"id_020"	135	4
7	1.34	3	3	1	19	"1;2;3"	"id_020"	135	4
8	1.219	3	5	1	24	"1;2;3"	"id_020"	135	4
9	0.911	3	1	1	25	"1;2;3"	"id_020"	135	4
10	0.737	3	2	1	27	"1;2;3"	"id_020"	135	4
11	1.508	3	1	1	28	"1;2;3"	"id_020"	135	4
12	0.868	3	5	1	33	"1;2;3"	"id_020"	135	4
13	1.052	3	3	1	36	"1;2;3"	"id_020"	135	4
14	0.75	3	6	1	42	"1;2;3"	"id_020"	135	4
15	0.776	3	5	1	47	"1;2;3"	"id_020"	135	4
16	0.862	3	4	1	51	"1;2;3"	"id_020"	135	4
17	1.067	3	0	1	51	"1;2;3"	"id_020"	135	4
18	0.819	3	6	1	57	"1;2;3"	"id_020"	135	4
19	0.726	3	6	1	63	"1;2;3"	"id_020"	135	4
20	0.831	3	-2	1	61	"1;2;3"	"id_020"	135	4
0	-215.638	0	0	2	0	"1;2;3"	"id_020"	135	4
1	229.954	1	6	2	6	"1;3;2"	"id_020"	135	4
2	1.273	2	1	2	7	"1;3;2"	"id_020"	135	4
3	0.834	3	7	2	14	"1;3;2"	"id_020"	135	4
4	1.292	3	5	2	19	"1;3;2"	"id_020"	135	4
5	0.992	3	2	2	21	"1;3;2"	"id_020"	135	4
6	0.799	3	2	2	23	"1;3;2"	"id_020"	135	4
7	1.231	3	2	2	25	"1;3;2"	"id_020"	135	4
8	1.034	3	4	2	29	"1;3;2"	"id_020"	135	4
9	0.85	3	2	2	31	"1;3;2"	"id_020"	135	4
10	1.069	3	1	2	32	"1;3;2"	"id_020"	135	4
11	1.39	3	-1	2	31	"1;3;2"	"id_020"	135	4
12	1.407	2	2	2	33	"1;3;2"	"id_020"	135	4
13	1.304	1	5	2	38	"1;3;2"	"id_020"	135	4
14	0.781	1	-2	2	36	"1;3;2"	"id_020"	135	4
15	1.035	1	-4	2	32	"1;3;2"	"id_020"	135	4
16	0.943	1	8	2	40	"1;3;2"	"id_020"	135	4
17	1.006	1	5	2	45	"1;3;2"	"id_020"	135	4
18	0.834	1	4	2	49	"1;3;2"	"id_020"	135	4
19	0.818	1	-4	2	45	"1;3;2"	"id_020"	135	4
20	1.409	3	2	2	47	"1;3;2"	"id_020"	135	4
21	1.282	3	2	2	49	"1;3;2"	"id_020"	135	4
22	1.07	3	3	2	52	"1;3;2"	"id_020"	135	4
23	1.189	3	3	2	55	"1;3;2"	"id_020"	135	4
24	0.831	3	2	2	57	"1;3;2"	"id_020"	135	4
25	0.953	3	3	2	60	"1;3;2"	"id_020"	135	4
26	0.936	3	3	2	63	"1;3;2"	"id_020"	135	4
27	0.847	3	5	2	68	"1;3;2"	"id_020"	135	4
28	0.806	3	-2	2	66	"1;3;2"	"id_020"	135	4
29	1.069	3	4	2	70	"1;3;2"	"id_020"	135	4
30	0.825	3	0	2	70	"1;3;2"	"id_020"	135	4
31	0.671	3	0	2	70	"1;3;2"	"id_020"	135	4
32	0.883	3	-1	2	69	"1;3;2"	"id_020"	135	4
33	0.884	3	2	2	71	"1;3;2"	"id_020"	135	4
34	0.738	3	4	2	75	"1;3;2"	"id_020"	135	4
35	0.746	3	-6	2	69	"1;3;2"	"id_020"	135	4
36	1.241	2	3	2	72	"1;3;2"	"id_020"	135	4
37	0.653	2	2	2	74	"1;3;2"	"id_020"	135	4
38	0.794	2	-1	2	73	"1;3;2"	"id_020"	135	4
39	0.783	2	3	2	76	"1;3;2"	"id_020"	135	4
40	0.738	2	-1	2	75	"1;3;2"	"id_020"	135	4
41	1.023	1	0	2	75	"1;3;2"	"id_020"	135	4
42	0.925	1	4	2	79	"1;3;2"	"id_020"	135	4
43	1.083	1	-4	2	75	"1;3;2"	"id_020"	135	4
44	0.854	1	-11	2	64	"1;3;2"	"id_020"	135	4
45	0.829	1	4	2	68	"1;3;2"	"id_020"	135	4
46	0.988	1	1	2	69	"1;3;2"	"id_020"	135	4
47	0.888	1	6	2	75	"1;3;2"	"id_020"	135	4
48	1.254	1	-1	2	74	"1;3;2"	"id_020"	135	4
49	1.177	1	-1	2	73	"1;3;2"	"id_020"	135	4
50	0.968	1	5	2	78	"1;3;2"	"id_020"	135	4
0	-278.183	0	0	3	0	"1;3;2"	"id_020"	135	4
1	285.64	1	1	3	1	"1;3;2"	"id_020"	135	4
2	0.884	1	6	3	7	"1;3;2"	"id_020"	135	4
3	0.985	1	-5	3	2	"1;3;2"	"id_020"	135	4
4	0.852	1	1	3	3	"1;3;2"	"id_020"	135	4
5	1.272	2	6	3	9	"1;3;2"	"id_020"	135	4
6	0.741	2	1	3	10	"1;3;2"	"id_020"	135	4
7	1.177	3	3	3	13	"1;3;2"	"id_020"	135	4
8	0.896	3	0	3	13	"1;3;2"	"id_020"	135	4
9	1.365	1	-3	3	10	"1;3;2"	"id_020"	135	4
10	0.98	1	10	3	20	"1;3;2"	"id_020"	135	4
11	1.65	2	5	3	25	"1;3;2"	"id_020"	135	4
12	1.788	3	0	3	25	"1;3;2"	"id_020"	135	4
13	0.909	3	2	3	27	"1;3;2"	"id_020"	135	4
14	1.276	2	1	3	28	"1;3;2"	"id_020"	135	4
15	1.203	1	2	3	30	"1;3;2"	"id_020"	135	4
16	1.174	2	7	3	37	"1;3;2"	"id_020"	135	4
17	1.476	3	4	3	41	"1;3;2"	"id_020"	135	4
18	1.312	2	1	3	42	"1;3;2"	"id_020"	135	4
19	1.084	1	0	3	42	"1;3;2"	"id_020"	135	4
20	0.902	1	-3	3	39	"1;3;2"	"id_020"	135	4
21	1.183	1	7	3	46	"1;3;2"	"id_020"	135	4
22	1.557	2	0	3	46	"1;3;2"	"id_020"	135	4
23	1.049	2	1	3	47	"1;3;2"	"id_020"	135	4
24	1.148	3	5	3	52	"1;3;2"	"id_020"	135	4
25	1.216	3	5	3	57	"1;3;2"	"id_020"	135	4
26	1.547	3	1	3	58	"1;3;2"	"id_020"	135	4
27	1.106	3	3	3	61	"1;3;2"	"id_020"	135	4
28	1.46	2	1	3	62	"1;3;2"	"id_020"	135	4
29	0.92	2	4	3	66	"1;3;2"	"id_020"	135	4
30	1.08	2	5	3	71	"1;3;2"	"id_020"	135	4
31	1.436	1	9	3	80	"1;3;2"	"id_020"	135	4
32	1.562	1	-2	3	78	"1;3;2"	"id_020"	135	4
33	0.9	1	0	3	78	"1;3;2"	"id_020"	135	4
