"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	2	4	1	4	"3;1;2"	"id_058"	135	4
2	0.247	1	3	1	7	"3;1;2"	"id_058"	135	4
3	0.294	3	-1	1	6	"3;1;2"	"id_058"	135	4
4	0.955	1	4	1	10	"3;1;2"	"id_058"	135	4
5	0.229	2	0	1	10	"3;1;2"	"id_058"	135	4
6	0.262	3	4	1	14	"3;1;2"	"id_058"	135	4
7	0.239	1	5	1	19	"3;1;2"	"id_058"	135	4
8	0.256	3	6	1	25	"3;1;2"	"id_058"	135	4
9	0.133	3	3	1	28	"3;1;2"	"id_058"	135	4
10	0.129	2	5	1	33	"3;1;2"	"id_058"	135	4
11	0.258	1	0	1	33	"3;1;2"	"id_058"	135	4
12	0.224	3	5	1	38	"3;1;2"	"id_058"	135	4
13	0.099	3	3	1	41	"3;1;2"	"id_058"	135	4
14	0.179	2	2	1	43	"3;1;2"	"id_058"	135	4
15	0.279	2	2	1	45	"3;1;2"	"id_058"	135	4
16	0.263	3	2	1	47	"3;1;2"	"id_058"	135	4
17	0.129	3	-2	1	45	"3;1;2"	"id_058"	135	4
18	0.131	3	4	1	49	"3;1;2"	"id_058"	135	4
19	0.247	1	4	1	53	"3;1;2"	"id_058"	135	4
20	0.129	1	5	1	58	"3;1;2"	"id_058"	135	4
0	-195.428	0	0	2	0	"3;1;2"	"id_058"	135	4
1	200.407	1	2	2	2	"3;2;1"	"id_058"	135	4
2	0.141	2	-1	2	1	"3;2;1"	"id_058"	135	4
3	0.405	3	7	2	8	"3;2;1"	"id_058"	135	4
4	0.181	1	1	2	9	"3;2;1"	"id_058"	135	4
5	0.203	1	2	2	11	"3;2;1"	"id_058"	135	4
6	0.243	2	0	2	11	"3;2;1"	"id_058"	135	4
7	0.126	3	4	2	15	"3;2;1"	"id_058"	135	4
8	0.114	3	0	2	15	"3;2;1"	"id_058"	135	4
9	0.117	2	-1	2	14	"3;2;1"	"id_058"	135	4
10	0.24	2	2	2	16	"3;2;1"	"id_058"	135	4
11	0.122	1	4	2	20	"3;2;1"	"id_058"	135	4
12	0.385	3	2	2	22	"3;2;1"	"id_058"	135	4
13	0.134	3	3	2	25	"3;2;1"	"id_058"	135	4
14	0.249	3	-1	2	24	"3;2;1"	"id_058"	135	4
15	0.115	1	-3	2	21	"3;2;1"	"id_058"	135	4
16	0.127	1	2	2	23	"3;2;1"	"id_058"	135	4
17	0.127	3	9	2	32	"3;2;1"	"id_058"	135	4
18	0.173	3	5	2	37	"3;2;1"	"id_058"	135	4
19	0.251	2	-1	2	36	"3;2;1"	"id_058"	135	4
20	0.204	2	4	2	40	"3;2;1"	"id_058"	135	4
21	0.283	2	1	2	41	"3;2;1"	"id_058"	135	4
22	0.123	3	7	2	48	"3;2;1"	"id_058"	135	4
23	0.122	3	-1	2	47	"3;2;1"	"id_058"	135	4
24	0.135	1	5	2	52	"3;2;1"	"id_058"	135	4
25	0.25	1	1	2	53	"3;2;1"	"id_058"	135	4
26	0.36	3	6	2	59	"3;2;1"	"id_058"	135	4
27	0.153	3	6	2	65	"3;2;1"	"id_058"	135	4
28	0.24	3	6	2	71	"3;2;1"	"id_058"	135	4
29	0.122	2	4	2	75	"3;2;1"	"id_058"	135	4
30	0.125	2	4	2	79	"3;2;1"	"id_058"	135	4
31	0.317	3	5	2	84	"3;2;1"	"id_058"	135	4
32	0.127	3	7	2	91	"3;2;1"	"id_058"	135	4
33	0.178	2	2	2	93	"3;2;1"	"id_058"	135	4
34	0.121	2	2	2	95	"3;2;1"	"id_058"	135	4
35	0.126	3	-3	2	92	"3;2;1"	"id_058"	135	4
36	0.257	3	-3	2	89	"3;2;1"	"id_058"	135	4
37	0.152	3	0	2	89	"3;2;1"	"id_058"	135	4
38	0.113	3	-2	2	87	"3;2;1"	"id_058"	135	4
39	0.115	3	8	2	95	"3;2;1"	"id_058"	135	4
40	0.236	2	-1	2	94	"3;2;1"	"id_058"	135	4
41	0.235	1	5	2	99	"3;2;1"	"id_058"	135	4
42	0.301	1	2	2	101	"3;2;1"	"id_058"	135	4
43	0.116	3	0	2	101	"3;2;1"	"id_058"	135	4
44	0.195	3	-1	2	100	"3;2;1"	"id_058"	135	4
45	0.243	1	1	2	101	"3;2;1"	"id_058"	135	4
46	0.23	3	5	2	106	"3;2;1"	"id_058"	135	4
47	0.152	3	1	2	107	"3;2;1"	"id_058"	135	4
48	0.244	1	4	2	111	"3;2;1"	"id_058"	135	4
49	0.387	3	7	2	118	"3;2;1"	"id_058"	135	4
50	0.368	3	11	2	129	"3;2;1"	"id_058"	135	4
0	-210.19	0	0	3	0	"3;2;1"	"id_058"	135	4
1	214.008	1	3	3	3	"2;3;1"	"id_058"	135	4
2	0.221	3	11	3	14	"2;3;1"	"id_058"	135	4
3	0.26	3	0	3	14	"2;3;1"	"id_058"	135	4
4	0.13	2	0	3	14	"2;3;1"	"id_058"	135	4
5	0.21	3	10	3	24	"2;3;1"	"id_058"	135	4
6	0.348	3	2	3	26	"2;3;1"	"id_058"	135	4
7	0.237	1	0	3	26	"2;3;1"	"id_058"	135	4
8	0.257	3	-6	3	20	"2;3;1"	"id_058"	135	4
9	0.29	3	-1	3	19	"2;3;1"	"id_058"	135	4
10	0.14	1	0	3	19	"2;3;1"	"id_058"	135	4
11	0.139	1	5	3	24	"2;3;1"	"id_058"	135	4
12	0.125	3	2	3	26	"2;3;1"	"id_058"	135	4
13	0.247	3	11	3	37	"2;3;1"	"id_058"	135	4
14	0.126	2	3	3	40	"2;3;1"	"id_058"	135	4
15	0.276	2	4	3	44	"2;3;1"	"id_058"	135	4
16	0.118	3	1	3	45	"2;3;1"	"id_058"	135	4
17	0.291	1	0	3	45	"2;3;1"	"id_058"	135	4
18	0.124	1	3	3	48	"2;3;1"	"id_058"	135	4
19	0.273	3	4	3	52	"2;3;1"	"id_058"	135	4
20	0.116	3	6	3	58	"2;3;1"	"id_058"	135	4
21	0.14	2	6	3	64	"2;3;1"	"id_058"	135	4
22	0.24	2	1	3	65	"2;3;1"	"id_058"	135	4
23	0.254	3	13	3	78	"2;3;1"	"id_058"	135	4
24	0.13	1	6	3	84	"2;3;1"	"id_058"	135	4
25	0.232	1	2	3	86	"2;3;1"	"id_058"	135	4
26	0.122	3	-4	3	82	"2;3;1"	"id_058"	135	4
27	0.153	3	7	3	89	"2;3;1"	"id_058"	135	4
28	0.266	2	1	3	90	"2;3;1"	"id_058"	135	4
29	0.129	3	13	3	103	"2;3;1"	"id_058"	135	4
30	0.121	3	-1	3	102	"2;3;1"	"id_058"	135	4
31	0.128	1	3	3	105	"2;3;1"	"id_058"	135	4
32	0.245	3	11	3	116	"2;3;1"	"id_058"	135	4
33	0.122	3	4	3	120	"2;3;1"	"id_058"	135	4
34	0.248	2	3	3	123	"2;3;1"	"id_058"	135	4
35	0.225	3	-2	3	121	"2;3;1"	"id_058"	135	4
36	0.087	3	0	3	121	"2;3;1"	"id_058"	135	4
37	0.148	1	5	3	126	"2;3;1"	"id_058"	135	4
38	0.234	1	1	3	127	"2;3;1"	"id_058"	135	4
39	0.418	3	0	3	127	"2;3;1"	"id_058"	135	4
40	0.125	3	6	3	133	"2;3;1"	"id_058"	135	4
41	0.398	2	4	3	137	"2;3;1"	"id_058"	135	4
42	1.156	3	-4	3	133	"2;3;1"	"id_058"	135	4
43	0.119	3	7	3	140	"2;3;1"	"id_058"	135	4
44	0.302	2	1	3	141	"2;3;1"	"id_058"	135	4
45	0.413	2	3	3	144	"2;3;1"	"id_058"	135	4
46	0.386	3	-4	3	140	"2;3;1"	"id_058"	135	4
47	0.145	3	-5	3	135	"2;3;1"	"id_058"	135	4
48	0.383	2	5	3	140	"2;3;1"	"id_058"	135	4
49	0.237	1	4	3	144	"2;3;1"	"id_058"	135	4
50	0.277	1	1	3	145	"2;3;1"	"id_058"	135	4
0	-225.519	0	0	4	0	"2;3;1"	"id_058"	135	4
1	229.225	1	1	4	1	"2;1;3"	"id_058"	135	4
2	0.203	2	3	4	4	"2;1;3"	"id_058"	135	4
3	0.212	3	-2	4	2	"2;1;3"	"id_058"	135	4
4	0.242	3	-1	4	1	"2;1;3"	"id_058"	135	4
5	0.12	2	7	4	8	"2;1;3"	"id_058"	135	4
6	0.147	1	3	4	11	"2;1;3"	"id_058"	135	4
7	0.122	1	6	4	17	"2;1;3"	"id_058"	135	4
8	0.235	3	-1	4	16	"2;1;3"	"id_058"	135	4
9	0.162	3	-2	4	14	"2;1;3"	"id_058"	135	4
10	0.127	2	13	4	27	"2;1;3"	"id_058"	135	4
11	0.139	2	7	4	34	"2;1;3"	"id_058"	135	4
12	0.309	1	2	4	36	"2;1;3"	"id_058"	135	4
13	0.142	3	5	4	41	"2;1;3"	"id_058"	135	4
14	0.241	3	2	4	43	"2;1;3"	"id_058"	135	4
15	0.115	2	4	4	47	"2;1;3"	"id_058"	135	4
16	0.404	2	5	4	52	"2;1;3"	"id_058"	135	4
17	0.233	3	0	4	52	"2;1;3"	"id_058"	135	4
18	0.14	3	-1	4	51	"2;1;3"	"id_058"	135	4
19	0.119	2	4	4	55	"2;1;3"	"id_058"	135	4
20	0.331	1	3	4	58	"2;1;3"	"id_058"	135	4
