"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"3;1;2"	"id_071"	135	3
2	1.632	2	-2	1	-1	"3;1;2"	"id_071"	135	3
3	1.003	3	8	1	7	"3;1;2"	"id_071"	135	3
4	1.003	3	9	1	16	"3;1;2"	"id_071"	135	3
5	0.693	3	6	1	22	"3;1;2"	"id_071"	135	3
6	0.61	3	3	1	25	"3;1;2"	"id_071"	135	3
7	0.534	3	4	1	29	"3;1;2"	"id_071"	135	3
8	0.722	1	6	1	35	"3;1;2"	"id_071"	135	3
9	0.668	3	2	1	37	"3;1;2"	"id_071"	135	3
10	0.604	3	5	1	42	"3;1;2"	"id_071"	135	3
11	0.617	1	4	1	46	"3;1;2"	"id_071"	135	3
12	0.481	1	2	1	48	"3;1;2"	"id_071"	135	3
13	0.54	1	5	1	53	"3;1;2"	"id_071"	135	3
14	0.551	1	3	1	56	"3;1;2"	"id_071"	135	3
15	0.404	1	3	1	59	"3;1;2"	"id_071"	135	3
16	0.249	1	5	1	64	"3;1;2"	"id_071"	135	3
17	0.65	3	1	1	65	"3;1;2"	"id_071"	135	3
18	0.224	3	0	1	65	"3;1;2"	"id_071"	135	3
19	0.398	3	5	1	70	"3;1;2"	"id_071"	135	3
20	0.227	3	1	1	71	"3;1;2"	"id_071"	135	3
0	-70.513	0	0	2	0	"3;1;2"	"id_071"	135	3
1	82.396	1	-4	2	-4	"2;3;1"	"id_071"	135	3
2	1.02	2	6	2	2	"2;3;1"	"id_071"	135	3
3	1.229	2	13	2	15	"2;3;1"	"id_071"	135	3
4	0.726	2	5	2	20	"2;3;1"	"id_071"	135	3
5	0.589	2	-6	2	14	"2;3;1"	"id_071"	135	3
6	0.552	2	-1	2	13	"2;3;1"	"id_071"	135	3
7	0.609	3	4	2	17	"2;3;1"	"id_071"	135	3
8	0.594	3	4	2	21	"2;3;1"	"id_071"	135	3
9	0.613	3	1	2	22	"2;3;1"	"id_071"	135	3
10	0.573	2	7	2	29	"2;3;1"	"id_071"	135	3
11	0.543	2	0	2	29	"2;3;1"	"id_071"	135	3
12	0.575	3	1	2	30	"2;3;1"	"id_071"	135	3
13	0.523	3	2	2	32	"2;3;1"	"id_071"	135	3
14	0.431	3	2	2	34	"2;3;1"	"id_071"	135	3
15	0.595	1	2	2	36	"2;3;1"	"id_071"	135	3
16	0.454	2	-2	2	34	"2;3;1"	"id_071"	135	3
17	0.711	1	0	2	34	"2;3;1"	"id_071"	135	3
18	0.504	3	4	2	38	"2;3;1"	"id_071"	135	3
19	0.483	2	-9	2	29	"2;3;1"	"id_071"	135	3
20	0.492	3	5	2	34	"2;3;1"	"id_071"	135	3
21	0.419	3	2	2	36	"2;3;1"	"id_071"	135	3
22	0.429	3	3	2	39	"2;3;1"	"id_071"	135	3
23	0.449	3	1	2	40	"2;3;1"	"id_071"	135	3
24	0.39	3	1	2	41	"2;3;1"	"id_071"	135	3
25	0.485	3	6	2	47	"2;3;1"	"id_071"	135	3
26	0.477	3	2	2	49	"2;3;1"	"id_071"	135	3
27	0.293	3	2	2	51	"2;3;1"	"id_071"	135	3
28	0.36	3	3	2	54	"2;3;1"	"id_071"	135	3
29	0.464	3	3	2	57	"2;3;1"	"id_071"	135	3
30	0.325	3	1	2	58	"2;3;1"	"id_071"	135	3
31	0.31	3	6	2	64	"2;3;1"	"id_071"	135	3
32	0.357	3	2	2	66	"2;3;1"	"id_071"	135	3
33	0.335	3	4	2	70	"2;3;1"	"id_071"	135	3
34	0.287	3	6	2	76	"2;3;1"	"id_071"	135	3
35	0.366	3	8	2	84	"2;3;1"	"id_071"	135	3
36	0.366	3	4	2	88	"2;3;1"	"id_071"	135	3
37	0.437	3	5	2	93	"2;3;1"	"id_071"	135	3
38	0.209	3	3	2	96	"2;3;1"	"id_071"	135	3
39	0.231	3	2	2	98	"2;3;1"	"id_071"	135	3
40	0.177	3	2	2	100	"2;3;1"	"id_071"	135	3
41	0.16	3	4	2	104	"2;3;1"	"id_071"	135	3
42	0.165	3	1	2	105	"2;3;1"	"id_071"	135	3
43	0.178	3	4	2	109	"2;3;1"	"id_071"	135	3
44	0.171	3	5	2	114	"2;3;1"	"id_071"	135	3
45	0.167	3	5	2	119	"2;3;1"	"id_071"	135	3
46	0.193	3	5	2	124	"2;3;1"	"id_071"	135	3
