"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	6	1	6	"3;2;1"	"id_023"	135	4
2	0.416	2	-1	1	5	"3;2;1"	"id_023"	135	4
3	0.939	2	2	1	7	"3;2;1"	"id_023"	135	4
4	0.198	3	3	1	10	"3;2;1"	"id_023"	135	4
5	0.15	3	4	1	14	"3;2;1"	"id_023"	135	4
6	0.257	1	6	1	20	"3;2;1"	"id_023"	135	4
7	2.141	1	4	1	24	"3;2;1"	"id_023"	135	4
8	0.206	1	2	1	26	"3;2;1"	"id_023"	135	4
9	0.24	1	3	1	29	"3;2;1"	"id_023"	135	4
10	0.243	1	0	1	29	"3;2;1"	"id_023"	135	4
11	0.124	1	3	1	32	"3;2;1"	"id_023"	135	4
12	0.15	1	3	1	35	"3;2;1"	"id_023"	135	4
13	0.236	1	2	1	37	"3;2;1"	"id_023"	135	4
14	0.124	1	-1	1	36	"3;2;1"	"id_023"	135	4
15	0.25	1	2	1	38	"3;2;1"	"id_023"	135	4
16	0.119	1	5	1	43	"3;2;1"	"id_023"	135	4
17	0.322	1	2	1	45	"3;2;1"	"id_023"	135	4
18	0.11	1	4	1	49	"3;2;1"	"id_023"	135	4
19	0.163	1	3	1	52	"3;2;1"	"id_023"	135	4
20	0.257	1	1	1	53	"3;2;1"	"id_023"	135	4
0	-447.679	0	0	2	0	"3;2;1"	"id_023"	135	4
1	466.923	2	5	2	5	"2;3;1"	"id_023"	135	4
2	0.254	1	-1	2	4	"2;3;1"	"id_023"	135	4
3	0.285	3	10	2	14	"2;3;1"	"id_023"	135	4
4	0.454	3	0	2	14	"2;3;1"	"id_023"	135	4
5	0.338	2	0	2	14	"2;3;1"	"id_023"	135	4
6	0.125	3	1	2	15	"2;3;1"	"id_023"	135	4
7	0.13	3	-2	2	13	"2;3;1"	"id_023"	135	4
8	0.246	2	1	2	14	"2;3;1"	"id_023"	135	4
9	0.118	2	0	2	14	"2;3;1"	"id_023"	135	4
10	0.358	3	8	2	22	"2;3;1"	"id_023"	135	4
11	0.184	2	4	2	26	"2;3;1"	"id_023"	135	4
