"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	4	1	4	"2;1;3"	"id_002"	0	2
2	1.842	2	9	1	13	"2;1;3"	"id_002"	0	2
3	1.673	2	6	1	19	"2;1;3"	"id_002"	0	2
4	1.197	2	6	1	25	"2;1;3"	"id_002"	0	2
5	1.291	2	5	1	30	"2;1;3"	"id_002"	0	2
6	0.728	2	1	1	31	"2;1;3"	"id_002"	0	2
7	1.178	2	0	1	31	"2;1;3"	"id_002"	0	2
8	1.307	1	4	1	35	"2;1;3"	"id_002"	0	2
9	0.88	1	2	1	37	"2;1;3"	"id_002"	0	2
10	0.971	1	4	1	41	"2;1;3"	"id_002"	0	2
11	1.379	1	-2	1	39	"2;1;3"	"id_002"	0	2
12	1.205	2	0	1	39	"2;1;3"	"id_002"	0	2
13	1.021	2	3	1	42	"2;1;3"	"id_002"	0	2
14	1.009	2	2	1	44	"2;1;3"	"id_002"	0	2
15	0.775	2	4	1	48	"2;1;3"	"id_002"	0	2
16	0.801	2	2	1	50	"2;1;3"	"id_002"	0	2
17	0.777	2	2	1	52	"2;1;3"	"id_002"	0	2
18	0.748	2	5	1	57	"2;1;3"	"id_002"	0	2
19	0.7	2	3	1	60	"2;1;3"	"id_002"	0	2
20	0.83	2	1	1	61	"2;1;3"	"id_002"	0	2
0	-738.12	0	0	2	0	"2;1;3"	"id_002"	0	2
1	797.475	1	-4	2	-4	"1;3;2"	"id_002"	0	2
2	0.919	2	4	2	0	"1;3;2"	"id_002"	0	2
3	1.049	2	1	2	1	"1;3;2"	"id_002"	0	2
4	0.727	2	2	2	3	"1;3;2"	"id_002"	0	2
5	0.746	2	5	2	8	"1;3;2"	"id_002"	0	2
6	0.647	2	0	2	8	"1;3;2"	"id_002"	0	2
7	0.575	2	3	2	11	"1;3;2"	"id_002"	0	2
8	0.724	2	1	2	12	"1;3;2"	"id_002"	0	2
9	0.341	2	1	2	13	"1;3;2"	"id_002"	0	2
10	0.381	2	2	2	15	"1;3;2"	"id_002"	0	2
11	0.747	2	2	2	17	"1;3;2"	"id_002"	0	2
12	0.787	2	1	2	18	"1;3;2"	"id_002"	0	2
13	0.671	2	2	2	20	"1;3;2"	"id_002"	0	2
14	0.903	3	4	2	24	"1;3;2"	"id_002"	0	2
15	0.892	3	0	2	24	"1;3;2"	"id_002"	0	2
16	0.892	3	1	2	25	"1;3;2"	"id_002"	0	2
17	0.833	3	2	2	27	"1;3;2"	"id_002"	0	2
18	0.718	3	1	2	28	"1;3;2"	"id_002"	0	2
19	0.675	3	3	2	31	"1;3;2"	"id_002"	0	2
20	0.634	3	5	2	36	"1;3;2"	"id_002"	0	2
21	0.712	3	2	2	38	"1;3;2"	"id_002"	0	2
22	0.663	3	6	2	44	"1;3;2"	"id_002"	0	2
23	0.793	3	4	2	48	"1;3;2"	"id_002"	0	2
24	0.726	3	3	2	51	"1;3;2"	"id_002"	0	2
25	0.686	3	0	2	51	"1;3;2"	"id_002"	0	2
26	0.921	3	1	2	52	"1;3;2"	"id_002"	0	2
27	0.753	3	3	2	55	"1;3;2"	"id_002"	0	2
28	0.74	3	3	2	58	"1;3;2"	"id_002"	0	2
29	0.896	3	1	2	59	"1;3;2"	"id_002"	0	2
30	0.938	2	1	2	60	"1;3;2"	"id_002"	0	2
31	0.826	2	-2	2	58	"1;3;2"	"id_002"	0	2
32	0.673	2	2	2	60	"1;3;2"	"id_002"	0	2
33	0.991	2	3	2	63	"1;3;2"	"id_002"	0	2
34	0.748	2	6	2	69	"1;3;2"	"id_002"	0	2
35	0.78	2	4	2	73	"1;3;2"	"id_002"	0	2
36	0.743	2	-1	2	72	"1;3;2"	"id_002"	0	2
37	1.143	3	2	2	74	"1;3;2"	"id_002"	0	2
38	0.752	3	6	2	80	"1;3;2"	"id_002"	0	2
39	1.888	3	3	2	83	"1;3;2"	"id_002"	0	2
40	6.021	3	3	2	86	"1;3;2"	"id_002"	0	2
41	0.979	3	5	2	91	"1;3;2"	"id_002"	0	2
42	1.096	3	3	2	94	"1;3;2"	"id_002"	0	2
43	1.847	3	2	2	96	"1;3;2"	"id_002"	0	2
44	0.92	3	3	2	99	"1;3;2"	"id_002"	0	2
45	0.605	3	4	2	103	"1;3;2"	"id_002"	0	2
46	2.427	3	1	2	104	"1;3;2"	"id_002"	0	2
47	8.311	3	3	2	107	"1;3;2"	"id_002"	0	2
48	1.079	3	0	2	107	"1;3;2"	"id_002"	0	2
