"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	3	2	1	2	"3;2;1"	"id_064"	135	3
2	1.49	2	-1	1	1	"3;2;1"	"id_064"	135	3
3	1.483	3	3	1	4	"3;2;1"	"id_064"	135	3
4	1.279	1	3	1	7	"3;2;1"	"id_064"	135	3
5	1.402	3	1	1	8	"3;2;1"	"id_064"	135	3
6	1.39	2	0	1	8	"3;2;1"	"id_064"	135	3
7	1.036	1	3	1	11	"3;2;1"	"id_064"	135	3
8	1.093	3	6	1	17	"3;2;1"	"id_064"	135	3
9	1.067	1	5	1	22	"3;2;1"	"id_064"	135	3
10	1.131	2	4	1	26	"3;2;1"	"id_064"	135	3
11	1.225	3	1	1	27	"3;2;1"	"id_064"	135	3
12	1.069	2	2	1	29	"3;2;1"	"id_064"	135	3
13	1.037	1	1	1	30	"3;2;1"	"id_064"	135	3
14	0.992	2	2	1	32	"3;2;1"	"id_064"	135	3
15	1.035	3	5	1	37	"3;2;1"	"id_064"	135	3
16	1.088	1	10	1	47	"3;2;1"	"id_064"	135	3
17	1.408	1	1	1	48	"3;2;1"	"id_064"	135	3
18	0.99	2	2	1	50	"3;2;1"	"id_064"	135	3
19	0.925	3	4	1	54	"3;2;1"	"id_064"	135	3
20	1.046	2	4	1	58	"3;2;1"	"id_064"	135	3
0	-283.366	0	0	2	0	"3;2;1"	"id_064"	135	3
1	293.921	2	3	2	3	"1;2;3"	"id_064"	135	3
2	0.921	1	3	2	6	"1;2;3"	"id_064"	135	3
3	0.935	3	5	2	11	"1;2;3"	"id_064"	135	3
4	0.83	2	3	2	14	"1;2;3"	"id_064"	135	3
5	0.897	3	-3	2	11	"1;2;3"	"id_064"	135	3
6	0.908	2	3	2	14	"1;2;3"	"id_064"	135	3
7	0.918	1	6	2	20	"1;2;3"	"id_064"	135	3
8	0.953	2	8	2	28	"1;2;3"	"id_064"	135	3
9	0.931	1	1	2	29	"1;2;3"	"id_064"	135	3
10	0.931	2	1	2	30	"1;2;3"	"id_064"	135	3
11	0.97	3	0	2	30	"1;2;3"	"id_064"	135	3
12	0.814	2	3	2	33	"1;2;3"	"id_064"	135	3
13	0.959	1	4	2	37	"1;2;3"	"id_064"	135	3
14	1.032	1	2	2	39	"1;2;3"	"id_064"	135	3
15	0.76	1	5	2	44	"1;2;3"	"id_064"	135	3
16	0.858	2	5	2	49	"1;2;3"	"id_064"	135	3
17	1.61	2	-2	2	47	"1;2;3"	"id_064"	135	3
18	1.079	1	4	2	51	"1;2;3"	"id_064"	135	3
19	1.116	3	1	2	52	"1;2;3"	"id_064"	135	3
20	0.885	2	1	2	53	"1;2;3"	"id_064"	135	3
21	0.865	1	3	2	56	"1;2;3"	"id_064"	135	3
22	0.93	3	9	2	65	"1;2;3"	"id_064"	135	3
23	0.959	2	-1	2	64	"1;2;3"	"id_064"	135	3
24	0.905	3	5	2	69	"1;2;3"	"id_064"	135	3
25	2.021	1	2	2	71	"1;2;3"	"id_064"	135	3
26	0.947	3	-6	2	65	"1;2;3"	"id_064"	135	3
27	0.937	2	3	2	68	"1;2;3"	"id_064"	135	3
28	1.525	1	3	2	71	"1;2;3"	"id_064"	135	3
29	0.921	2	1	2	72	"1;2;3"	"id_064"	135	3
30	0.993	1	4	2	76	"1;2;3"	"id_064"	135	3
31	0.88	2	0	2	76	"1;2;3"	"id_064"	135	3
32	0.963	3	3	2	79	"1;2;3"	"id_064"	135	3
33	0.932	1	4	2	83	"1;2;3"	"id_064"	135	3
34	1.479	1	6	2	89	"1;2;3"	"id_064"	135	3
35	1.048	2	4	2	93	"1;2;3"	"id_064"	135	3
36	1.287	1	3	2	96	"1;2;3"	"id_064"	135	3
37	1.015	2	0	2	96	"1;2;3"	"id_064"	135	3
38	0.96	3	5	2	101	"1;2;3"	"id_064"	135	3
39	1.153	2	0	2	101	"1;2;3"	"id_064"	135	3
40	0.921	1	1	2	102	"1;2;3"	"id_064"	135	3
41	1.065	3	-5	2	97	"1;2;3"	"id_064"	135	3
42	1.208	2	0	2	97	"1;2;3"	"id_064"	135	3
43	1.112	1	6	2	103	"1;2;3"	"id_064"	135	3
44	1.574	2	-1	2	102	"1;2;3"	"id_064"	135	3
45	0.995	3	9	2	111	"1;2;3"	"id_064"	135	3
46	1.923	1	-2	2	109	"1;2;3"	"id_064"	135	3
47	0.965	3	10	2	119	"1;2;3"	"id_064"	135	3
48	1.234	3	4	2	123	"1;2;3"	"id_064"	135	3
49	0.881	3	2	2	125	"1;2;3"	"id_064"	135	3
50	1.276	2	1	2	126	"1;2;3"	"id_064"	135	3
0	-346.102	0	0	3	0	"1;2;3"	"id_064"	135	3
1	360.773	1	0	3	0	"3;1;2"	"id_064"	135	3
2	0.854	2	5	3	5	"3;1;2"	"id_064"	135	3
3	0.93	3	4	3	9	"3;1;2"	"id_064"	135	3
4	0.942	2	1	3	10	"3;1;2"	"id_064"	135	3
5	1.187	1	1	3	11	"3;1;2"	"id_064"	135	3
6	1.499	3	5	3	16	"3;1;2"	"id_064"	135	3
7	1.939	3	10	3	26	"3;1;2"	"id_064"	135	3
8	1.687	2	1	3	27	"3;1;2"	"id_064"	135	3
9	1.853	3	4	3	31	"3;1;2"	"id_064"	135	3
10	1.159	1	-2	3	29	"3;1;2"	"id_064"	135	3
11	0.801	2	2	3	31	"3;1;2"	"id_064"	135	3
12	0.992	3	4	3	35	"3;1;2"	"id_064"	135	3
13	1.055	2	5	3	40	"3;1;2"	"id_064"	135	3
14	1.396	1	-2	3	38	"3;1;2"	"id_064"	135	3
15	0.895	2	5	3	43	"3;1;2"	"id_064"	135	3
16	0.993	3	3	3	46	"3;1;2"	"id_064"	135	3
17	1.087	2	2	3	48	"3;1;2"	"id_064"	135	3
18	0.957	1	4	3	52	"3;1;2"	"id_064"	135	3
19	1.289	1	5	3	57	"3;1;2"	"id_064"	135	3
20	1.185	2	2	3	59	"3;1;2"	"id_064"	135	3
21	1.521	3	5	3	64	"3;1;2"	"id_064"	135	3
22	1.787	3	-1	3	63	"3;1;2"	"id_064"	135	3
23	0.836	2	4	3	67	"3;1;2"	"id_064"	135	3
24	0.878	1	-6	3	61	"3;1;2"	"id_064"	135	3
25	0.739	2	2	3	63	"3;1;2"	"id_064"	135	3
26	1.23	3	-1	3	62	"3;1;2"	"id_064"	135	3
27	0.931	2	3	3	65	"3;1;2"	"id_064"	135	3
28	1.494	2	2	3	67	"3;1;2"	"id_064"	135	3
29	1.037	1	2	3	69	"3;1;2"	"id_064"	135	3
30	1.178	2	0	3	69	"3;1;2"	"id_064"	135	3
31	1.173	3	6	3	75	"3;1;2"	"id_064"	135	3
32	1.215	3	0	3	75	"3;1;2"	"id_064"	135	3
33	1.221	1	-3	3	72	"3;1;2"	"id_064"	135	3
34	0.881	2	2	3	74	"3;1;2"	"id_064"	135	3
35	1.063	2	-1	3	73	"3;1;2"	"id_064"	135	3
36	0.887	3	0	3	73	"3;1;2"	"id_064"	135	3
37	1.22	1	7	3	80	"3;1;2"	"id_064"	135	3
38	2.969	3	0	3	80	"3;1;2"	"id_064"	135	3
39	4.623	2	0	3	80	"3;1;2"	"id_064"	135	3
40	1.196	1	10	3	90	"3;1;2"	"id_064"	135	3
41	1.153	1	10	3	100	"3;1;2"	"id_064"	135	3
42	1.313	1	1	3	101	"3;1;2"	"id_064"	135	3
