"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"2;3;1"	"id_035"	0	2
2	0.911	2	1	1	3	"2;3;1"	"id_035"	0	2
3	0.643	3	4	1	7	"2;3;1"	"id_035"	0	2
4	0.712	3	5	1	12	"2;3;1"	"id_035"	0	2
5	0.532	3	4	1	16	"2;3;1"	"id_035"	0	2
6	0.499	3	0	1	16	"2;3;1"	"id_035"	0	2
7	0.883	3	3	1	19	"2;3;1"	"id_035"	0	2
8	0.523	3	2	1	21	"2;3;1"	"id_035"	0	2
9	1.363	1	4	1	25	"2;3;1"	"id_035"	0	2
10	0.442	1	0	1	25	"2;3;1"	"id_035"	0	2
11	0.32	1	3	1	28	"2;3;1"	"id_035"	0	2
12	0.807	1	1	1	29	"2;3;1"	"id_035"	0	2
13	0.498	1	3	1	32	"2;3;1"	"id_035"	0	2
14	0.449	2	5	1	37	"2;3;1"	"id_035"	0	2
15	0.475	2	2	1	39	"2;3;1"	"id_035"	0	2
16	0.332	2	4	1	43	"2;3;1"	"id_035"	0	2
17	0.385	2	3	1	46	"2;3;1"	"id_035"	0	2
18	0.32	2	1	1	47	"2;3;1"	"id_035"	0	2
19	0.372	2	3	1	50	"2;3;1"	"id_035"	0	2
20	0.338	2	0	1	50	"2;3;1"	"id_035"	0	2
0	-62.84	0	0	2	0	"2;3;1"	"id_035"	0	2
1	80.974	1	7	2	7	"2;1;3"	"id_035"	0	2
2	0.787	1	2	2	9	"2;1;3"	"id_035"	0	2
3	0.63	1	-2	2	7	"2;1;3"	"id_035"	0	2
4	0.735	2	8	2	15	"2;1;3"	"id_035"	0	2
5	0.565	2	3	2	18	"2;1;3"	"id_035"	0	2
6	0.506	2	-6	2	12	"2;1;3"	"id_035"	0	2
7	0.865	3	1	2	13	"2;1;3"	"id_035"	0	2
8	0.497	3	3	2	16	"2;1;3"	"id_035"	0	2
9	0.467	3	4	2	20	"2;1;3"	"id_035"	0	2
10	0.503	3	4	2	24	"2;1;3"	"id_035"	0	2
11	0.632	3	2	2	26	"2;1;3"	"id_035"	0	2
12	0.681	3	2	2	28	"2;1;3"	"id_035"	0	2
13	0.895	2	4	2	32	"2;1;3"	"id_035"	0	2
14	0.597	2	-1	2	31	"2;1;3"	"id_035"	0	2
