"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	0	1	0	"2;1;3"	"id_050"	0	1
2	1.367	1	4	1	4	"2;1;3"	"id_050"	0	1
3	0.977	1	2	1	6	"2;1;3"	"id_050"	0	1
4	0.896	1	7	1	13	"2;1;3"	"id_050"	0	1
5	1.705	1	-1	1	12	"2;1;3"	"id_050"	0	1
6	2.767	2	3	1	15	"2;1;3"	"id_050"	0	1
7	0.21	2	2	1	17	"2;1;3"	"id_050"	0	1
8	0.335	2	2	1	19	"2;1;3"	"id_050"	0	1
9	0.255	2	2	1	21	"2;1;3"	"id_050"	0	1
10	0.305	2	6	1	27	"2;1;3"	"id_050"	0	1
11	1.657	3	2	1	29	"2;1;3"	"id_050"	0	1
12	0.277	3	5	1	34	"2;1;3"	"id_050"	0	1
13	0.222	3	4	1	38	"2;1;3"	"id_050"	0	1
14	0.285	3	1	1	39	"2;1;3"	"id_050"	0	1
15	0.291	3	3	1	42	"2;1;3"	"id_050"	0	1
16	6.901	1	3	1	45	"2;1;3"	"id_050"	0	1
17	0.204	1	4	1	49	"2;1;3"	"id_050"	0	1
18	0.379	1	3	1	52	"2;1;3"	"id_050"	0	1
19	0.686	1	1	1	53	"2;1;3"	"id_050"	0	1
20	0.385	1	4	1	57	"2;1;3"	"id_050"	0	1
0	-324.591	0	0	2	0	"2;1;3"	"id_050"	0	1
1	350.582	1	1	2	1	"2;1;3"	"id_050"	0	1
2	0.193	1	5	2	6	"2;1;3"	"id_050"	0	1
3	0.308	1	1	2	7	"2;1;3"	"id_050"	0	1
4	0.219	1	1	2	8	"2;1;3"	"id_050"	0	1
5	0.279	1	2	2	10	"2;1;3"	"id_050"	0	1
6	0.229	1	1	2	11	"2;1;3"	"id_050"	0	1
7	10.417	1	1	2	12	"2;1;3"	"id_050"	0	1
8	0.104	1	3	2	15	"2;1;3"	"id_050"	0	1
9	0.106	1	6	2	21	"2;1;3"	"id_050"	0	1
10	0.102	2	5	2	26	"2;1;3"	"id_050"	0	1
11	3.196	2	4	2	30	"2;1;3"	"id_050"	0	1
12	2.33	2	2	2	32	"2;1;3"	"id_050"	0	1
13	2.247	2	5	2	37	"2;1;3"	"id_050"	0	1
