"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"3;1;2"	"id_042"	135	3
2	0.818	2	2	1	7	"3;1;2"	"id_042"	135	3
3	0.661	3	1	1	8	"3;1;2"	"id_042"	135	3
4	0.571	1	3	1	11	"3;1;2"	"id_042"	135	3
5	0.513	1	3	1	14	"3;1;2"	"id_042"	135	3
6	0.523	1	5	1	19	"3;1;2"	"id_042"	135	3
7	0.682	2	7	1	26	"3;1;2"	"id_042"	135	3
8	0.563	3	1	1	27	"3;1;2"	"id_042"	135	3
9	0.483	2	2	1	29	"3;1;2"	"id_042"	135	3
10	0.584	1	2	1	31	"3;1;2"	"id_042"	135	3
11	0.515	2	3	1	34	"3;1;2"	"id_042"	135	3
12	0.44	1	6	1	40	"3;1;2"	"id_042"	135	3
13	0.451	2	5	1	45	"3;1;2"	"id_042"	135	3
14	0.445	1	0	1	45	"3;1;2"	"id_042"	135	3
15	0.434	2	0	1	45	"3;1;2"	"id_042"	135	3
16	0.707	1	4	1	49	"3;1;2"	"id_042"	135	3
17	0.537	2	6	1	55	"3;1;2"	"id_042"	135	3
18	0.55	1	4	1	59	"3;1;2"	"id_042"	135	3
19	0.59	2	3	1	62	"3;1;2"	"id_042"	135	3
20	0.459	1	2	1	64	"3;1;2"	"id_042"	135	3
0	-53.877	0	0	2	0	"3;1;2"	"id_042"	135	3
1	70.297	1	2	2	2	"3;1;2"	"id_042"	135	3
2	0.627	2	5	2	7	"3;1;2"	"id_042"	135	3
3	0.632	3	2	2	9	"3;1;2"	"id_042"	135	3
4	0.566	2	1	2	10	"3;1;2"	"id_042"	135	3
5	0.608	3	-2	2	8	"3;1;2"	"id_042"	135	3
6	0.9	2	5	2	13	"3;1;2"	"id_042"	135	3
7	0.897	2	3	2	16	"3;1;2"	"id_042"	135	3
8	0.543	2	-1	2	15	"3;1;2"	"id_042"	135	3
9	1.195	2	7	2	22	"3;1;2"	"id_042"	135	3
10	0.523	2	4	2	26	"3;1;2"	"id_042"	135	3
11	1.303	2	4	2	30	"3;1;2"	"id_042"	135	3
12	1.311	2	3	2	33	"3;1;2"	"id_042"	135	3
13	0.638	2	5	2	38	"3;1;2"	"id_042"	135	3
14	0.857	2	8	2	46	"3;1;2"	"id_042"	135	3
15	0.713	2	1	2	47	"3;1;2"	"id_042"	135	3
16	0.81	2	2	2	49	"3;1;2"	"id_042"	135	3
17	0.691	2	5	2	54	"3;1;2"	"id_042"	135	3
18	0.602	2	5	2	59	"3;1;2"	"id_042"	135	3
19	0.856	2	5	2	64	"3;1;2"	"id_042"	135	3
20	0.779	2	4	2	68	"3;1;2"	"id_042"	135	3
21	0.757	2	5	2	73	"3;1;2"	"id_042"	135	3
22	0.674	2	-1	2	72	"3;1;2"	"id_042"	135	3
23	0.599	2	0	2	72	"3;1;2"	"id_042"	135	3
24	0.667	2	2	2	74	"3;1;2"	"id_042"	135	3
25	0.593	2	5	2	79	"3;1;2"	"id_042"	135	3
26	0.643	2	1	2	80	"3;1;2"	"id_042"	135	3
27	0.673	2	1	2	81	"3;1;2"	"id_042"	135	3
28	0.626	2	1	2	82	"3;1;2"	"id_042"	135	3
29	0.58	2	6	2	88	"3;1;2"	"id_042"	135	3
30	0.525	2	2	2	90	"3;1;2"	"id_042"	135	3
31	0.687	2	7	2	97	"3;1;2"	"id_042"	135	3
32	1	2	1	2	98	"3;1;2"	"id_042"	135	3
33	0.583	2	6	2	104	"3;1;2"	"id_042"	135	3
34	0.871	2	2	2	106	"3;1;2"	"id_042"	135	3
35	0.581	2	5	2	111	"3;1;2"	"id_042"	135	3
36	0.668	2	1	2	112	"3;1;2"	"id_042"	135	3
37	0.673	2	5	2	117	"3;1;2"	"id_042"	135	3
38	0.57	2	6	2	123	"3;1;2"	"id_042"	135	3
39	0.578	2	3	2	126	"3;1;2"	"id_042"	135	3
40	0.651	2	4	2	130	"3;1;2"	"id_042"	135	3
41	0.882	2	7	2	137	"3;1;2"	"id_042"	135	3
42	3.714	1	4	2	141	"3;1;2"	"id_042"	135	3
43	0.888	2	4	2	145	"3;1;2"	"id_042"	135	3
44	0.699	2	3	2	148	"3;1;2"	"id_042"	135	3
45	0.768	2	3	2	151	"3;1;2"	"id_042"	135	3
46	0.72	2	5	2	156	"3;1;2"	"id_042"	135	3
47	0.931	1	3	2	159	"3;1;2"	"id_042"	135	3
48	0.638	2	4	2	163	"3;1;2"	"id_042"	135	3
49	0.902	2	4	2	167	"3;1;2"	"id_042"	135	3
50	0.794	2	3	2	170	"3;1;2"	"id_042"	135	3
0	-109.483	0	0	3	0	"3;1;2"	"id_042"	135	3
1	121.85	3	4	3	4	"3;1;2"	"id_042"	135	3
2	0.71	2	2	3	6	"3;1;2"	"id_042"	135	3
3	0.436	1	-3	3	3	"3;1;2"	"id_042"	135	3
4	0.617	3	1	3	4	"3;1;2"	"id_042"	135	3
5	0.448	2	0	3	4	"3;1;2"	"id_042"	135	3
6	0.49	1	2	3	6	"3;1;2"	"id_042"	135	3
7	0.612	2	-1	3	5	"3;1;2"	"id_042"	135	3
8	0.508	3	0	3	5	"3;1;2"	"id_042"	135	3
9	0.579	3	1	3	6	"3;1;2"	"id_042"	135	3
10	0.301	3	-1	3	5	"3;1;2"	"id_042"	135	3
11	0.25	3	-4	3	1	"3;1;2"	"id_042"	135	3
12	0.171	3	1	3	2	"3;1;2"	"id_042"	135	3
13	0.592	2	5	3	7	"3;1;2"	"id_042"	135	3
14	0.473	1	-7	3	0	"3;1;2"	"id_042"	135	3
15	0.474	2	3	3	3	"3;1;2"	"id_042"	135	3
16	0.621	2	0	3	3	"3;1;2"	"id_042"	135	3
