"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"1;2;3"	"id_087"	0	1
2	1.46	2	0	1	5	"1;2;3"	"id_087"	0	1
3	1.697	3	3	1	8	"1;2;3"	"id_087"	0	1
4	1.032	1	-1	1	7	"1;2;3"	"id_087"	0	1
5	1.492	1	5	1	12	"1;2;3"	"id_087"	0	1
6	1.052	1	5	1	17	"1;2;3"	"id_087"	0	1
7	0.848	1	4	1	21	"1;2;3"	"id_087"	0	1
8	0.836	1	-3	1	18	"1;2;3"	"id_087"	0	1
9	0.909	1	4	1	22	"1;2;3"	"id_087"	0	1
10	0.766	1	7	1	29	"1;2;3"	"id_087"	0	1
11	0.812	1	4	1	33	"1;2;3"	"id_087"	0	1
12	0.732	1	5	1	38	"1;2;3"	"id_087"	0	1
13	0.733	1	2	1	40	"1;2;3"	"id_087"	0	1
14	0.696	1	3	1	43	"1;2;3"	"id_087"	0	1
15	0.865	1	5	1	48	"1;2;3"	"id_087"	0	1
16	0.698	1	3	1	51	"1;2;3"	"id_087"	0	1
17	0.768	1	4	1	55	"1;2;3"	"id_087"	0	1
18	0.83	1	5	1	60	"1;2;3"	"id_087"	0	1
19	0.711	1	7	1	67	"1;2;3"	"id_087"	0	1
20	0.909	1	0	1	67	"1;2;3"	"id_087"	0	1
0	-85.792	0	0	2	0	"1;2;3"	"id_087"	0	1
1	110.076	1	3	2	3	"2;1;3"	"id_087"	0	1
2	1.336	1	3	2	6	"2;1;3"	"id_087"	0	1
3	0.883	1	0	2	6	"2;1;3"	"id_087"	0	1
4	0.814	1	-1	2	5	"2;1;3"	"id_087"	0	1
5	0.756	1	-1	2	4	"2;1;3"	"id_087"	0	1
6	0.837	1	-1	2	3	"2;1;3"	"id_087"	0	1
7	0.846	2	1	2	4	"2;1;3"	"id_087"	0	1
8	0.708	2	2	2	6	"2;1;3"	"id_087"	0	1
9	0.676	2	3	2	9	"2;1;3"	"id_087"	0	1
10	0.701	2	0	2	9	"2;1;3"	"id_087"	0	1
11	1.003	2	2	2	11	"2;1;3"	"id_087"	0	1
12	0.878	2	-1	2	10	"2;1;3"	"id_087"	0	1
13	0.662	2	3	2	13	"2;1;3"	"id_087"	0	1
14	0.801	2	4	2	17	"2;1;3"	"id_087"	0	1
15	0.652	2	2	2	19	"2;1;3"	"id_087"	0	1
16	0.607	2	0	2	19	"2;1;3"	"id_087"	0	1
17	0.691	2	0	2	19	"2;1;3"	"id_087"	0	1
18	0.675	2	0	2	19	"2;1;3"	"id_087"	0	1
19	0.638	2	2	2	21	"2;1;3"	"id_087"	0	1
20	0.671	2	4	2	25	"2;1;3"	"id_087"	0	1
21	0.688	2	1	2	26	"2;1;3"	"id_087"	0	1
22	0.616	2	1	2	27	"2;1;3"	"id_087"	0	1
23	0.585	2	-1	2	26	"2;1;3"	"id_087"	0	1
24	0.8	2	1	2	27	"2;1;3"	"id_087"	0	1
25	0.785	3	-2	2	25	"2;1;3"	"id_087"	0	1
26	0.568	3	0	2	25	"2;1;3"	"id_087"	0	1
27	0.572	3	7	2	32	"2;1;3"	"id_087"	0	1
28	0.606	3	0	2	32	"2;1;3"	"id_087"	0	1
29	0.503	3	0	2	32	"2;1;3"	"id_087"	0	1
30	0.557	3	-3	2	29	"2;1;3"	"id_087"	0	1
31	0.562	3	1	2	30	"2;1;3"	"id_087"	0	1
32	0.549	3	7	2	37	"2;1;3"	"id_087"	0	1
33	0.514	3	2	2	39	"2;1;3"	"id_087"	0	1
34	0.364	3	-6	2	33	"2;1;3"	"id_087"	0	1
35	0.477	3	0	2	33	"2;1;3"	"id_087"	0	1
36	0.489	3	-8	2	25	"2;1;3"	"id_087"	0	1
37	0.434	3	-1	2	24	"2;1;3"	"id_087"	0	1
38	0.858	2	3	2	27	"2;1;3"	"id_087"	0	1
39	0.638	2	5	2	32	"2;1;3"	"id_087"	0	1
40	0.481	2	4	2	36	"2;1;3"	"id_087"	0	1
41	0.509	2	4	2	40	"2;1;3"	"id_087"	0	1
42	0.396	2	4	2	44	"2;1;3"	"id_087"	0	1
43	0.455	2	6	2	50	"2;1;3"	"id_087"	0	1
44	0.455	2	5	2	55	"2;1;3"	"id_087"	0	1
45	0.495	2	4	2	59	"2;1;3"	"id_087"	0	1
46	0.473	2	2	2	61	"2;1;3"	"id_087"	0	1
47	0.439	2	1	2	62	"2;1;3"	"id_087"	0	1
48	0.45	2	6	2	68	"2;1;3"	"id_087"	0	1
49	0.812	2	2	2	70	"2;1;3"	"id_087"	0	1
50	0.502	2	2	2	72	"2;1;3"	"id_087"	0	1
0	-141.543	0	0	3	0	"2;1;3"	"id_087"	0	1
1	148.076	2	4	3	4	"1;2;3"	"id_087"	0	1
2	0.617	2	0	3	4	"1;2;3"	"id_087"	0	1
3	0.609	2	9	3	13	"1;2;3"	"id_087"	0	1
4	0.623	2	3	3	16	"1;2;3"	"id_087"	0	1
5	0.563	2	3	3	19	"1;2;3"	"id_087"	0	1
6	0.549	2	3	3	22	"1;2;3"	"id_087"	0	1
7	0.573	2	4	3	26	"1;2;3"	"id_087"	0	1
8	0.589	2	3	3	29	"1;2;3"	"id_087"	0	1
9	0.502	2	-1	3	28	"1;2;3"	"id_087"	0	1
10	0.475	2	-2	3	26	"1;2;3"	"id_087"	0	1
11	0.54	2	3	3	29	"1;2;3"	"id_087"	0	1
12	0.504	2	2	3	31	"1;2;3"	"id_087"	0	1
