"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"1;2;3"	"id_048"	135	4
2	1.756	1	1	1	2	"1;2;3"	"id_048"	135	4
3	1.122	1	3	1	5	"1;2;3"	"id_048"	135	4
4	1.144	1	2	1	7	"1;2;3"	"id_048"	135	4
5	0.863	1	3	1	10	"1;2;3"	"id_048"	135	4
6	1.162	2	4	1	14	"1;2;3"	"id_048"	135	4
7	0.735	2	1	1	15	"1;2;3"	"id_048"	135	4
8	0.877	2	2	1	17	"1;2;3"	"id_048"	135	4
9	0.858	2	4	1	21	"1;2;3"	"id_048"	135	4
10	0.831	3	2	1	23	"1;2;3"	"id_048"	135	4
11	0.745	3	1	1	24	"1;2;3"	"id_048"	135	4
12	0.605	3	6	1	30	"1;2;3"	"id_048"	135	4
13	0.721	3	5	1	35	"1;2;3"	"id_048"	135	4
14	1.603	3	3	1	38	"1;2;3"	"id_048"	135	4
15	0.834	3	2	1	40	"1;2;3"	"id_048"	135	4
16	0.883	2	0	1	40	"1;2;3"	"id_048"	135	4
17	1.017	1	4	1	44	"1;2;3"	"id_048"	135	4
18	1.243	3	3	1	47	"1;2;3"	"id_048"	135	4
19	1.012	2	3	1	50	"1;2;3"	"id_048"	135	4
20	0.937	1	1	1	51	"1;2;3"	"id_048"	135	4
0	-176.168	0	0	2	0	"1;2;3"	"id_048"	135	4
1	191.897	1	12	2	12	"1;3;2"	"id_048"	135	4
2	1.604	1	2	2	14	"1;3;2"	"id_048"	135	4
3	0.81	1	1	2	15	"1;3;2"	"id_048"	135	4
4	0.717	1	6	2	21	"1;3;2"	"id_048"	135	4
5	0.688	1	0	2	21	"1;3;2"	"id_048"	135	4
6	1.699	2	4	2	25	"1;3;2"	"id_048"	135	4
7	0.66	2	1	2	26	"1;3;2"	"id_048"	135	4
8	0.638	2	3	2	29	"1;3;2"	"id_048"	135	4
9	0.583	2	4	2	33	"1;3;2"	"id_048"	135	4
10	1.172	2	1	2	34	"1;3;2"	"id_048"	135	4
11	1.551	3	6	2	40	"1;3;2"	"id_048"	135	4
12	0.693	3	0	2	40	"1;3;2"	"id_048"	135	4
13	0.76	3	2	2	42	"1;3;2"	"id_048"	135	4
14	0.59	3	7	2	49	"1;3;2"	"id_048"	135	4
15	0.717	3	4	2	53	"1;3;2"	"id_048"	135	4
16	1.697	1	2	2	55	"1;3;2"	"id_048"	135	4
17	1.056	1	2	2	57	"1;3;2"	"id_048"	135	4
18	1.302	2	1	2	58	"1;3;2"	"id_048"	135	4
19	0.93	2	0	2	58	"1;3;2"	"id_048"	135	4
20	0.815	3	-1	2	57	"1;3;2"	"id_048"	135	4
21	1.183	3	-2	2	55	"1;3;2"	"id_048"	135	4
22	0.999	1	11	2	66	"1;3;2"	"id_048"	135	4
23	1.31	2	6	2	72	"1;3;2"	"id_048"	135	4
24	0.962	1	1	2	73	"1;3;2"	"id_048"	135	4
25	1.052	2	4	2	77	"1;3;2"	"id_048"	135	4
26	1.024	1	2	2	79	"1;3;2"	"id_048"	135	4
27	0.983	2	2	2	81	"1;3;2"	"id_048"	135	4
28	0.896	1	-1	2	80	"1;3;2"	"id_048"	135	4
29	0.886	2	3	2	83	"1;3;2"	"id_048"	135	4
30	0.963	3	4	2	87	"1;3;2"	"id_048"	135	4
31	1.365	1	14	2	101	"1;3;2"	"id_048"	135	4
32	1.46	2	1	2	102	"1;3;2"	"id_048"	135	4
33	1.382	3	2	2	104	"1;3;2"	"id_048"	135	4
34	1.594	2	2	2	106	"1;3;2"	"id_048"	135	4
35	0.818	3	3	2	109	"1;3;2"	"id_048"	135	4
36	1.838	2	1	2	110	"1;3;2"	"id_048"	135	4
37	1.014	1	-4	2	106	"1;3;2"	"id_048"	135	4
38	1.24	2	1	2	107	"1;3;2"	"id_048"	135	4
39	0.792	1	5	2	112	"1;3;2"	"id_048"	135	4
40	1.141	3	3	2	115	"1;3;2"	"id_048"	135	4
41	1.175	2	2	2	117	"1;3;2"	"id_048"	135	4
42	1.473	1	-4	2	113	"1;3;2"	"id_048"	135	4
43	1.391	2	3	2	116	"1;3;2"	"id_048"	135	4
44	1.175	3	1	2	117	"1;3;2"	"id_048"	135	4
45	1.044	2	4	2	121	"1;3;2"	"id_048"	135	4
46	2.72	2	5	2	126	"1;3;2"	"id_048"	135	4
47	1.468	1	-1	2	125	"1;3;2"	"id_048"	135	4
48	1.854	3	1	2	126	"1;3;2"	"id_048"	135	4
49	0.93	2	0	2	126	"1;3;2"	"id_048"	135	4
50	1.424	1	5	2	131	"1;3;2"	"id_048"	135	4
0	-248.135	0	0	3	0	"1;3;2"	"id_048"	135	4
1	260.742	1	1	3	1	"3;1;2"	"id_048"	135	4
2	1.087	1	3	3	4	"3;1;2"	"id_048"	135	4
3	0.984	2	3	3	7	"3;1;2"	"id_048"	135	4
4	0.687	3	2	3	9	"3;1;2"	"id_048"	135	4
5	0.937	2	-1	3	8	"3;1;2"	"id_048"	135	4
6	0.911	1	2	3	10	"3;1;2"	"id_048"	135	4
7	0.877	3	4	3	14	"3;1;2"	"id_048"	135	4
8	1.076	1	-1	3	13	"3;1;2"	"id_048"	135	4
9	0.736	2	9	3	22	"3;1;2"	"id_048"	135	4
10	1.235	2	12	3	34	"3;1;2"	"id_048"	135	4
11	1.385	2	10	3	44	"3;1;2"	"id_048"	135	4
12	1.819	2	0	3	44	"3;1;2"	"id_048"	135	4
13	1.012	3	4	3	48	"3;1;2"	"id_048"	135	4
14	0.821	3	3	3	51	"3;1;2"	"id_048"	135	4
15	1.127	3	1	3	52	"3;1;2"	"id_048"	135	4
16	0.719	2	4	3	56	"3;1;2"	"id_048"	135	4
17	1.445	1	4	3	60	"3;1;2"	"id_048"	135	4
18	1.565	2	2	3	62	"3;1;2"	"id_048"	135	4
