"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	3	3	1	3	"1;3;2"	"id_032"	135	3
2	0.213	2	1	1	4	"1;3;2"	"id_032"	135	3
3	0.333	1	1	1	5	"1;3;2"	"id_032"	135	3
4	3.838	2	3	1	8	"1;3;2"	"id_032"	135	3
5	1.783	3	4	1	12	"1;3;2"	"id_032"	135	3
6	1.435	1	3	1	15	"1;3;2"	"id_032"	135	3
7	1.411	2	2	1	17	"1;3;2"	"id_032"	135	3
8	1.27	3	2	1	19	"1;3;2"	"id_032"	135	3
9	1.24	2	5	1	24	"1;3;2"	"id_032"	135	3
10	2.444	2	5	1	29	"1;3;2"	"id_032"	135	3
11	1.122	3	3	1	32	"1;3;2"	"id_032"	135	3
12	0.196	3	1	1	33	"1;3;2"	"id_032"	135	3
13	1.074	1	2	1	35	"1;3;2"	"id_032"	135	3
14	0.908	2	8	1	43	"1;3;2"	"id_032"	135	3
15	0.78	3	6	1	49	"1;3;2"	"id_032"	135	3
16	0.999	1	2	1	51	"1;3;2"	"id_032"	135	3
17	0.514	2	3	1	54	"1;3;2"	"id_032"	135	3
18	0.681	3	5	1	59	"1;3;2"	"id_032"	135	3
19	1.243	2	3	1	62	"1;3;2"	"id_032"	135	3
20	1.107	3	1	1	63	"1;3;2"	"id_032"	135	3
0	-2677.491	0	0	2	0	"1;3;2"	"id_032"	135	3
1	2685.353	2	-2	2	-2	"2;3;1"	"id_032"	135	3
2	0.688	3	5	2	3	"2;3;1"	"id_032"	135	3
3	0.703	1	1	2	4	"2;3;1"	"id_032"	135	3
4	0.677	2	9	2	13	"2;3;1"	"id_032"	135	3
5	0.717	3	5	2	18	"2;3;1"	"id_032"	135	3
6	0.814	2	-1	2	17	"2;3;1"	"id_032"	135	3
7	0.733	1	3	2	20	"2;3;1"	"id_032"	135	3
8	1.291	1	1	2	21	"2;3;1"	"id_032"	135	3
9	0.862	1	3	2	24	"2;3;1"	"id_032"	135	3
10	0.667	3	3	2	27	"2;3;1"	"id_032"	135	3
11	0.59	3	1	2	28	"2;3;1"	"id_032"	135	3
12	0.63	3	4	2	32	"2;3;1"	"id_032"	135	3
13	0.125	3	5	2	37	"2;3;1"	"id_032"	135	3
14	0.603	1	2	2	39	"2;3;1"	"id_032"	135	3
15	0.51	1	2	2	41	"2;3;1"	"id_032"	135	3
16	0.308	1	7	2	48	"2;3;1"	"id_032"	135	3
17	0.379	1	2	2	50	"2;3;1"	"id_032"	135	3
18	0.937	3	5	2	55	"2;3;1"	"id_032"	135	3
19	0.128	3	0	2	55	"2;3;1"	"id_032"	135	3
20	0.169	3	1	2	56	"2;3;1"	"id_032"	135	3
21	0.299	3	0	2	56	"2;3;1"	"id_032"	135	3
22	0.139	3	4	2	60	"2;3;1"	"id_032"	135	3
23	0.375	2	2	2	62	"2;3;1"	"id_032"	135	3
24	0.547	1	2	2	64	"2;3;1"	"id_032"	135	3
25	0.247	1	1	2	65	"2;3;1"	"id_032"	135	3
26	0.242	1	3	2	68	"2;3;1"	"id_032"	135	3
