"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	2	5	1	5	"1;3;2"	"id_079"	0	1
2	4.602	1	5	1	10	"1;3;2"	"id_079"	0	1
3	4.35	1	1	1	11	"1;3;2"	"id_079"	0	1
4	1.34	2	3	1	14	"1;3;2"	"id_079"	0	1
5	1.712	3	4	1	18	"1;3;2"	"id_079"	0	1
6	2.449	1	3	1	21	"1;3;2"	"id_079"	0	1
7	2.759	1	4	1	25	"1;3;2"	"id_079"	0	1
8	1.694	1	4	1	29	"1;3;2"	"id_079"	0	1
9	1.501	1	4	1	33	"1;3;2"	"id_079"	0	1
10	1.302	2	4	1	37	"1;3;2"	"id_079"	0	1
11	2.086	1	6	1	43	"1;3;2"	"id_079"	0	1
12	2.373	1	2	1	45	"1;3;2"	"id_079"	0	1
13	1.135	3	6	1	51	"1;3;2"	"id_079"	0	1
14	2.472	1	2	1	53	"1;3;2"	"id_079"	0	1
15	1.374	3	3	1	56	"1;3;2"	"id_079"	0	1
16	1.91	1	0	1	56	"1;3;2"	"id_079"	0	1
17	1.811	2	1	1	57	"1;3;2"	"id_079"	0	1
18	1.476	3	3	1	60	"1;3;2"	"id_079"	0	1
19	1.73	3	4	1	64	"1;3;2"	"id_079"	0	1
20	1.602	3	2	1	66	"1;3;2"	"id_079"	0	1
0	-204.853	0	0	2	0	"1;3;2"	"id_079"	0	1
1	255.166	1	-1	2	-1	"2;3;1"	"id_079"	0	1
2	1.436	2	9	2	8	"2;3;1"	"id_079"	0	1
3	2.557	2	8	2	16	"2;3;1"	"id_079"	0	1
4	1.435	2	-4	2	12	"2;3;1"	"id_079"	0	1
5	1.261	3	5	2	17	"2;3;1"	"id_079"	0	1
6	1.866	3	2	2	19	"2;3;1"	"id_079"	0	1
7	0.919	2	7	2	26	"2;3;1"	"id_079"	0	1
8	2.185	2	8	2	34	"2;3;1"	"id_079"	0	1
9	1.389	2	-3	2	31	"2;3;1"	"id_079"	0	1
10	1.616	3	2	2	33	"2;3;1"	"id_079"	0	1
11	1.408	2	3	2	36	"2;3;1"	"id_079"	0	1
12	1.844	3	5	2	41	"2;3;1"	"id_079"	0	1
13	1.538	2	-3	2	38	"2;3;1"	"id_079"	0	1
14	1.618	1	3	2	41	"2;3;1"	"id_079"	0	1
15	1.425	1	7	2	48	"2;3;1"	"id_079"	0	1
16	2.853	1	1	2	49	"2;3;1"	"id_079"	0	1
17	1.069	2	4	2	53	"2;3;1"	"id_079"	0	1
18	1.222	2	0	2	53	"2;3;1"	"id_079"	0	1
19	1.08	3	1	2	54	"2;3;1"	"id_079"	0	1
20	1.18	2	-1	2	53	"2;3;1"	"id_079"	0	1
21	1.295	1	0	2	53	"2;3;1"	"id_079"	0	1
22	1.772	3	4	2	57	"2;3;1"	"id_079"	0	1
23	1.456	3	4	2	61	"2;3;1"	"id_079"	0	1
24	1.387	3	4	2	65	"2;3;1"	"id_079"	0	1
25	1.449	3	4	2	69	"2;3;1"	"id_079"	0	1
26	1.251	3	5	2	74	"2;3;1"	"id_079"	0	1
27	1.215	3	7	2	81	"2;3;1"	"id_079"	0	1
28	1.23	3	-1	2	80	"2;3;1"	"id_079"	0	1
