"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	0	1	0	"3;1;2"	"id_075"	0	2
2	3.825	2	4	1	4	"3;1;2"	"id_075"	0	2
3	2.123	3	4	1	8	"3;1;2"	"id_075"	0	2
4	1.948	2	2	1	10	"3;1;2"	"id_075"	0	2
5	1.401	3	3	1	13	"3;1;2"	"id_075"	0	2
6	1.417	2	5	1	18	"3;1;2"	"id_075"	0	2
7	1.832	2	1	1	19	"3;1;2"	"id_075"	0	2
8	1.377	3	2	1	21	"3;1;2"	"id_075"	0	2
9	0.939	3	2	1	23	"3;1;2"	"id_075"	0	2
10	1.756	3	3	1	26	"3;1;2"	"id_075"	0	2
11	0.822	3	8	1	34	"3;1;2"	"id_075"	0	2
12	1.387	3	2	1	36	"3;1;2"	"id_075"	0	2
13	0.697	3	4	1	40	"3;1;2"	"id_075"	0	2
14	0.398	3	1	1	41	"3;1;2"	"id_075"	0	2
15	0.354	3	1	1	42	"3;1;2"	"id_075"	0	2
16	0.393	3	7	1	49	"3;1;2"	"id_075"	0	2
17	0.324	3	5	1	54	"3;1;2"	"id_075"	0	2
18	0.358	3	4	1	58	"3;1;2"	"id_075"	0	2
19	0.407	3	2	1	60	"3;1;2"	"id_075"	0	2
20	0.41	3	2	1	62	"3;1;2"	"id_075"	0	2
0	-208.463	0	0	2	0	"3;1;2"	"id_075"	0	2
1	235.912	1	0	2	0	"3;1;2"	"id_075"	0	2
2	1.273	2	3	2	3	"3;1;2"	"id_075"	0	2
3	1.533	3	5	2	8	"3;1;2"	"id_075"	0	2
4	0.94	3	4	2	12	"3;1;2"	"id_075"	0	2
5	0.762	3	1	2	13	"3;1;2"	"id_075"	0	2
6	0.664	3	5	2	18	"3;1;2"	"id_075"	0	2
7	0.671	3	0	2	18	"3;1;2"	"id_075"	0	2
8	0.567	3	2	2	20	"3;1;2"	"id_075"	0	2
9	0.781	3	-1	2	19	"3;1;2"	"id_075"	0	2
10	0.672	3	5	2	24	"3;1;2"	"id_075"	0	2
11	0.808	2	6	2	30	"3;1;2"	"id_075"	0	2
12	1.139	2	3	2	33	"3;1;2"	"id_075"	0	2
13	0.814	2	7	2	40	"3;1;2"	"id_075"	0	2
14	0.71	2	-5	2	35	"3;1;2"	"id_075"	0	2
15	1.335	3	4	2	39	"3;1;2"	"id_075"	0	2
16	0.97	3	3	2	42	"3;1;2"	"id_075"	0	2
17	0.722	3	-2	2	40	"3;1;2"	"id_075"	0	2
18	0.682	3	1	2	41	"3;1;2"	"id_075"	0	2
19	0.706	3	1	2	42	"3;1;2"	"id_075"	0	2
20	1.219	3	-3	2	39	"3;1;2"	"id_075"	0	2
21	1.3	2	-1	2	38	"3;1;2"	"id_075"	0	2
22	0.577	2	-3	2	35	"3;1;2"	"id_075"	0	2
23	1.266	1	1	2	36	"3;1;2"	"id_075"	0	2
24	0.806	1	3	2	39	"3;1;2"	"id_075"	0	2
25	0.796	1	1	2	40	"3;1;2"	"id_075"	0	2
26	0.715	1	3	2	43	"3;1;2"	"id_075"	0	2
27	1.261	1	4	2	47	"3;1;2"	"id_075"	0	2
28	0.81	1	3	2	50	"3;1;2"	"id_075"	0	2
29	0.658	1	-2	2	48	"3;1;2"	"id_075"	0	2
30	1.414	2	0	2	48	"3;1;2"	"id_075"	0	2
31	1.68	3	6	2	54	"3;1;2"	"id_075"	0	2
32	1.166	3	6	2	60	"3;1;2"	"id_075"	0	2
33	0.872	3	8	2	68	"3;1;2"	"id_075"	0	2
34	1.352	3	4	2	72	"3;1;2"	"id_075"	0	2
35	0.734	3	2	2	74	"3;1;2"	"id_075"	0	2
36	0.688	3	1	2	75	"3;1;2"	"id_075"	0	2
37	0.732	3	4	2	79	"3;1;2"	"id_075"	0	2
38	0.924	3	6	2	85	"3;1;2"	"id_075"	0	2
39	0.662	3	-1	2	84	"3;1;2"	"id_075"	0	2
40	2.306	3	7	2	91	"3;1;2"	"id_075"	0	2
41	0.907	3	3	2	94	"3;1;2"	"id_075"	0	2
42	0.676	3	6	2	100	"3;1;2"	"id_075"	0	2
43	0.559	3	2	2	102	"3;1;2"	"id_075"	0	2
44	0.615	3	4	2	106	"3;1;2"	"id_075"	0	2
45	0.56	3	5	2	111	"3;1;2"	"id_075"	0	2
