"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"1;2;3"	"id_072"	0	1
2	0.996	2	6	1	9	"1;2;3"	"id_072"	0	1
3	0.679	3	5	1	14	"1;2;3"	"id_072"	0	1
4	1.087	2	1	1	15	"1;2;3"	"id_072"	0	1
5	0.668	1	5	1	20	"1;2;3"	"id_072"	0	1
6	0.746	3	1	1	21	"1;2;3"	"id_072"	0	1
7	1.786	2	2	1	23	"1;2;3"	"id_072"	0	1
8	0.789	3	3	1	26	"1;2;3"	"id_072"	0	1
9	0.716	1	1	1	27	"1;2;3"	"id_072"	0	1
10	1.67	2	1	1	28	"1;2;3"	"id_072"	0	1
11	0.715	3	2	1	30	"1;2;3"	"id_072"	0	1
12	0.999	1	3	1	33	"1;2;3"	"id_072"	0	1
13	1.131	1	4	1	37	"1;2;3"	"id_072"	0	1
14	0.636	1	2	1	39	"1;2;3"	"id_072"	0	1
15	0.581	1	2	1	41	"1;2;3"	"id_072"	0	1
16	0.632	1	0	1	41	"1;2;3"	"id_072"	0	1
17	2.542	2	1	1	42	"1;2;3"	"id_072"	0	1
18	0.704	3	6	1	48	"1;2;3"	"id_072"	0	1
19	0.791	3	5	1	53	"1;2;3"	"id_072"	0	1
20	0.628	3	3	1	56	"1;2;3"	"id_072"	0	1
0	-362.337	0	0	2	0	"1;2;3"	"id_072"	0	1
1	385.043	1	14	2	14	"3;2;1"	"id_072"	0	1
2	1.016	2	2	2	16	"3;2;1"	"id_072"	0	1
3	0.66	3	3	2	19	"3;2;1"	"id_072"	0	1
4	0.751	1	-6	2	13	"3;2;1"	"id_072"	0	1
5	1.418	1	0	2	13	"3;2;1"	"id_072"	0	1
6	0.74	1	0	2	13	"3;2;1"	"id_072"	0	1
7	0.96	2	0	2	13	"3;2;1"	"id_072"	0	1
8	0.779	3	2	2	15	"3;2;1"	"id_072"	0	1
9	0.984	1	9	2	24	"3;2;1"	"id_072"	0	1
10	0.728	2	0	2	24	"3;2;1"	"id_072"	0	1
11	0.77	3	1	2	25	"3;2;1"	"id_072"	0	1
12	0.899	1	9	2	34	"3;2;1"	"id_072"	0	1
13	0.727	2	-1	2	33	"3;2;1"	"id_072"	0	1
14	0.7	3	4	2	37	"3;2;1"	"id_072"	0	1
15	0.798	1	-2	2	35	"3;2;1"	"id_072"	0	1
16	0.964	2	6	2	41	"3;2;1"	"id_072"	0	1
17	0.788	3	2	2	43	"3;2;1"	"id_072"	0	1
18	1.015	2	5	2	48	"3;2;1"	"id_072"	0	1
19	0.855	1	1	2	49	"3;2;1"	"id_072"	0	1
20	0.866	2	4	2	53	"3;2;1"	"id_072"	0	1
21	0.96	3	3	2	56	"3;2;1"	"id_072"	0	1
22	0.759	2	5	2	61	"3;2;1"	"id_072"	0	1
23	0.741	3	2	2	63	"3;2;1"	"id_072"	0	1
24	0.729	2	1	2	64	"3;2;1"	"id_072"	0	1
25	0.86	3	3	2	67	"3;2;1"	"id_072"	0	1
26	0.809	2	6	2	73	"3;2;1"	"id_072"	0	1
27	0.807	3	-1	2	72	"3;2;1"	"id_072"	0	1
28	0.821	2	3	2	75	"3;2;1"	"id_072"	0	1
29	0.793	2	2	2	77	"3;2;1"	"id_072"	0	1
30	0.727	2	0	2	77	"3;2;1"	"id_072"	0	1
31	0.847	2	7	2	84	"3;2;1"	"id_072"	0	1
32	1.135	3	5	2	89	"3;2;1"	"id_072"	0	1
33	0.909	2	2	2	91	"3;2;1"	"id_072"	0	1
34	1.273	1	4	2	95	"3;2;1"	"id_072"	0	1
35	0.913	2	-1	2	94	"3;2;1"	"id_072"	0	1
36	1.862	3	6	2	100	"3;2;1"	"id_072"	0	1
37	0.965	1	1	2	101	"3;2;1"	"id_072"	0	1
38	0.908	3	4	2	105	"3;2;1"	"id_072"	0	1
39	0.793	2	1	2	106	"3;2;1"	"id_072"	0	1
40	0.8	3	2	2	108	"3;2;1"	"id_072"	0	1
41	0.85	2	3	2	111	"3;2;1"	"id_072"	0	1
42	0.569	1	7	2	118	"3;2;1"	"id_072"	0	1
43	0.949	2	3	2	121	"3;2;1"	"id_072"	0	1
44	0.743	1	0	2	121	"3;2;1"	"id_072"	0	1
45	0.846	2	1	2	122	"3;2;1"	"id_072"	0	1
46	0.555	3	0	2	122	"3;2;1"	"id_072"	0	1
47	0.807	1	-3	2	119	"3;2;1"	"id_072"	0	1
48	0.791	2	-2	2	117	"3;2;1"	"id_072"	0	1
49	0.909	3	2	2	119	"3;2;1"	"id_072"	0	1
50	0.951	1	-4	2	115	"3;2;1"	"id_072"	0	1
0	-427.842	0	0	3	0	"3;2;1"	"id_072"	0	1
1	436.524	2	14	3	14	"2;3;1"	"id_072"	0	1
2	0.992	3	6	3	20	"2;3;1"	"id_072"	0	1
3	0.981	1	2	3	22	"2;3;1"	"id_072"	0	1
4	0.764	2	5	3	27	"2;3;1"	"id_072"	0	1
5	0.868	3	3	3	30	"2;3;1"	"id_072"	0	1
6	0.782	2	-10	3	20	"2;3;1"	"id_072"	0	1
7	0.903	1	5	3	25	"2;3;1"	"id_072"	0	1
8	0.831	3	-1	3	24	"2;3;1"	"id_072"	0	1
9	0.746	1	4	3	28	"2;3;1"	"id_072"	0	1
10	1.114	1	1	3	29	"2;3;1"	"id_072"	0	1
11	0.166	1	-2	3	27	"2;3;1"	"id_072"	0	1
12	1.016	2	-6	3	21	"2;3;1"	"id_072"	0	1
13	0.8	3	4	3	25	"2;3;1"	"id_072"	0	1
14	0.998	1	-1	3	24	"2;3;1"	"id_072"	0	1
15	1.068	3	0	3	24	"2;3;1"	"id_072"	0	1
16	0.863	2	-4	3	20	"2;3;1"	"id_072"	0	1
17	0.915	1	3	3	23	"2;3;1"	"id_072"	0	1
18	0.849	1	1	3	24	"2;3;1"	"id_072"	0	1
19	0.802	1	3	3	27	"2;3;1"	"id_072"	0	1
20	0.762	1	0	3	27	"2;3;1"	"id_072"	0	1
21	0.664	1	0	3	27	"2;3;1"	"id_072"	0	1
22	0.733	1	-1	3	26	"2;3;1"	"id_072"	0	1
23	0.845	2	-6	3	20	"2;3;1"	"id_072"	0	1
24	0.693	3	4	3	24	"2;3;1"	"id_072"	0	1
25	0.757	3	6	3	30	"2;3;1"	"id_072"	0	1
26	0.654	3	8	3	38	"2;3;1"	"id_072"	0	1
27	0.699	3	6	3	44	"2;3;1"	"id_072"	0	1
28	0.615	3	1	3	45	"2;3;1"	"id_072"	0	1
29	0.554	3	4	3	49	"2;3;1"	"id_072"	0	1
30	0.593	3	5	3	54	"2;3;1"	"id_072"	0	1
31	0.547	3	4	3	58	"2;3;1"	"id_072"	0	1
32	0.548	3	-1	3	57	"2;3;1"	"id_072"	0	1
33	0.746	3	2	3	59	"2;3;1"	"id_072"	0	1
34	0.637	3	5	3	64	"2;3;1"	"id_072"	0	1
35	0.589	3	5	3	69	"2;3;1"	"id_072"	0	1
36	0.832	3	3	3	72	"2;3;1"	"id_072"	0	1
37	0.635	3	1	3	73	"2;3;1"	"id_072"	0	1
38	0.591	3	5	3	78	"2;3;1"	"id_072"	0	1
39	0.529	3	4	3	82	"2;3;1"	"id_072"	0	1
40	0.183	3	5	3	87	"2;3;1"	"id_072"	0	1
41	0.19	3	2	3	89	"2;3;1"	"id_072"	0	1
42	0.15	3	1	3	90	"2;3;1"	"id_072"	0	1
43	0.159	3	-3	3	87	"2;3;1"	"id_072"	0	1
44	0.17	3	3	3	90	"2;3;1"	"id_072"	0	1
45	0.172	3	3	3	93	"2;3;1"	"id_072"	0	1
46	0.851	3	4	3	97	"2;3;1"	"id_072"	0	1
