"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	4	1	4	"1;3;2"	"id_088"	135	3
2	1.501	1	1	1	5	"1;3;2"	"id_088"	135	3
3	0.906	1	1	1	6	"1;3;2"	"id_088"	135	3
4	0.824	1	4	1	10	"1;3;2"	"id_088"	135	3
5	0.937	1	4	1	14	"1;3;2"	"id_088"	135	3
6	0.727	1	8	1	22	"1;3;2"	"id_088"	135	3
7	0.712	1	5	1	27	"1;3;2"	"id_088"	135	3
8	0.633	1	1	1	28	"1;3;2"	"id_088"	135	3
9	0.835	1	3	1	31	"1;3;2"	"id_088"	135	3
10	2.234	1	6	1	37	"1;3;2"	"id_088"	135	3
11	0.683	1	4	1	41	"1;3;2"	"id_088"	135	3
12	0.756	1	2	1	43	"1;3;2"	"id_088"	135	3
13	0.678	1	6	1	49	"1;3;2"	"id_088"	135	3
14	0.831	1	0	1	49	"1;3;2"	"id_088"	135	3
15	2.022	1	3	1	52	"1;3;2"	"id_088"	135	3
16	0.792	1	3	1	55	"1;3;2"	"id_088"	135	3
17	2.584	1	4	1	59	"1;3;2"	"id_088"	135	3
18	0.623	1	2	1	61	"1;3;2"	"id_088"	135	3
19	0.67	1	5	1	66	"1;3;2"	"id_088"	135	3
20	0.821	1	4	1	70	"1;3;2"	"id_088"	135	3
0	-1216.797	0	0	2	0	"1;3;2"	"id_088"	135	3
1	1225.2	1	4	2	4	"2;1;3"	"id_088"	135	3
2	1.102	1	3	2	7	"2;1;3"	"id_088"	135	3
3	1.828	1	1	2	8	"2;1;3"	"id_088"	135	3
4	0.845	1	2	2	10	"2;1;3"	"id_088"	135	3
5	0.652	1	1	2	11	"2;1;3"	"id_088"	135	3
6	1.15	1	1	2	12	"2;1;3"	"id_088"	135	3
7	1.852	1	-1	2	11	"2;1;3"	"id_088"	135	3
8	2.975	1	-2	2	9	"2;1;3"	"id_088"	135	3
