"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"3;2;1"	"id_076"	135	4
2	1.819	2	2	1	4	"3;2;1"	"id_076"	135	4
3	1.182	3	5	1	9	"3;2;1"	"id_076"	135	4
4	1.733	3	3	1	12	"3;2;1"	"id_076"	135	4
5	3.051	2	4	1	16	"3;2;1"	"id_076"	135	4
6	3.061	1	4	1	20	"3;2;1"	"id_076"	135	4
7	1.343	2	3	1	23	"3;2;1"	"id_076"	135	4
8	1.119	3	5	1	28	"3;2;1"	"id_076"	135	4
9	1.452	3	2	1	30	"3;2;1"	"id_076"	135	4
10	1.374	3	5	1	35	"3;2;1"	"id_076"	135	4
11	1.002	1	0	1	35	"3;2;1"	"id_076"	135	4
12	1.065	1	3	1	38	"3;2;1"	"id_076"	135	4
13	1.19	2	1	1	39	"3;2;1"	"id_076"	135	4
14	0.889	2	3	1	42	"3;2;1"	"id_076"	135	4
15	0.971	3	1	1	43	"3;2;1"	"id_076"	135	4
16	0.955	3	4	1	47	"3;2;1"	"id_076"	135	4
17	0.818	3	2	1	49	"3;2;1"	"id_076"	135	4
18	0.777	3	2	1	51	"3;2;1"	"id_076"	135	4
19	1.197	2	2	1	53	"3;2;1"	"id_076"	135	4
20	0.945	3	5	1	58	"3;2;1"	"id_076"	135	4
0	-562.573	0	0	2	0	"3;2;1"	"id_076"	135	4
1	591.39	1	2	2	2	"3;1;2"	"id_076"	135	4
2	1.812	2	8	2	10	"3;1;2"	"id_076"	135	4
3	1.336	3	2	2	12	"3;1;2"	"id_076"	135	4
4	1.345	1	-1	2	11	"3;1;2"	"id_076"	135	4
5	1.13	2	0	2	11	"3;1;2"	"id_076"	135	4
6	1.162	2	12	2	23	"3;1;2"	"id_076"	135	4
7	1.479	3	5	2	28	"3;1;2"	"id_076"	135	4
8	0.979	2	-3	2	25	"3;1;2"	"id_076"	135	4
9	0.965	2	13	2	38	"3;1;2"	"id_076"	135	4
10	1.098	3	0	2	38	"3;1;2"	"id_076"	135	4
11	0.947	2	4	2	42	"3;1;2"	"id_076"	135	4
12	0.948	2	0	2	42	"3;1;2"	"id_076"	135	4
13	0.782	2	3	2	45	"3;1;2"	"id_076"	135	4
14	1.02	3	-1	2	44	"3;1;2"	"id_076"	135	4
15	0.998	3	2	2	46	"3;1;2"	"id_076"	135	4
16	0.776	3	1	2	47	"3;1;2"	"id_076"	135	4
17	0.826	3	-1	2	46	"3;1;2"	"id_076"	135	4
18	0.896	2	10	2	56	"3;1;2"	"id_076"	135	4
19	1.031	2	-2	2	54	"3;1;2"	"id_076"	135	4
20	0.812	2	9	2	63	"3;1;2"	"id_076"	135	4
21	1.05	2	7	2	70	"3;1;2"	"id_076"	135	4
22	0.755	2	3	2	73	"3;1;2"	"id_076"	135	4
23	0.84	2	2	2	75	"3;1;2"	"id_076"	135	4
24	0.841	2	8	2	83	"3;1;2"	"id_076"	135	4
25	0.892	1	7	2	90	"3;1;2"	"id_076"	135	4
26	0.742	1	1	2	91	"3;1;2"	"id_076"	135	4
27	0.81	1	3	2	94	"3;1;2"	"id_076"	135	4
28	0.839	2	2	2	96	"3;1;2"	"id_076"	135	4
29	0.717	2	-4	2	92	"3;1;2"	"id_076"	135	4
30	0.767	2	8	2	100	"3;1;2"	"id_076"	135	4
31	0.751	2	3	2	103	"3;1;2"	"id_076"	135	4
32	0.786	2	7	2	110	"3;1;2"	"id_076"	135	4
