"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"3;1;2"	"id_056"	135	4
2	3.093	2	2	1	4	"3;1;2"	"id_056"	135	4
3	2.497	3	4	1	8	"3;1;2"	"id_056"	135	4
4	1.933	3	5	1	13	"3;1;2"	"id_056"	135	4
5	1.074	3	4	1	17	"3;1;2"	"id_056"	135	4
6	0.917	3	3	1	20	"3;1;2"	"id_056"	135	4
7	0.808	3	4	1	24	"3;1;2"	"id_056"	135	4
8	0.812	3	4	1	28	"3;1;2"	"id_056"	135	4
9	1.045	3	4	1	32	"3;1;2"	"id_056"	135	4
10	1.268	3	0	1	32	"3;1;2"	"id_056"	135	4
11	0.743	3	6	1	38	"3;1;2"	"id_056"	135	4
12	1.279	3	0	1	38	"3;1;2"	"id_056"	135	4
13	1.377	3	2	1	40	"3;1;2"	"id_056"	135	4
14	1.017	3	8	1	48	"3;1;2"	"id_056"	135	4
15	0.753	3	7	1	55	"3;1;2"	"id_056"	135	4
16	0.916	3	1	1	56	"3;1;2"	"id_056"	135	4
17	0.961	3	3	1	59	"3;1;2"	"id_056"	135	4
18	0.827	3	6	1	65	"3;1;2"	"id_056"	135	4
19	0.791	3	7	1	72	"3;1;2"	"id_056"	135	4
20	1.061	3	1	1	73	"3;1;2"	"id_056"	135	4
0	-153.93	0	0	2	0	"3;1;2"	"id_056"	135	4
1	177.831	1	1	2	1	"1;2;3"	"id_056"	135	4
2	2.332	2	5	2	6	"1;2;3"	"id_056"	135	4
3	1.71	3	-1	2	5	"1;2;3"	"id_056"	135	4
4	1.489	2	1	2	6	"1;2;3"	"id_056"	135	4
5	0.865	2	5	2	11	"1;2;3"	"id_056"	135	4
6	1.559	2	6	2	17	"1;2;3"	"id_056"	135	4
7	0.904	2	1	2	18	"1;2;3"	"id_056"	135	4
8	0.729	2	2	2	20	"1;2;3"	"id_056"	135	4
9	0.727	2	4	2	24	"1;2;3"	"id_056"	135	4
10	0.696	2	-5	2	19	"1;2;3"	"id_056"	135	4
11	1.055	2	5	2	24	"1;2;3"	"id_056"	135	4
12	0.822	2	4	2	28	"1;2;3"	"id_056"	135	4
13	0.794	2	2	2	30	"1;2;3"	"id_056"	135	4
14	0.737	2	1	2	31	"1;2;3"	"id_056"	135	4
15	0.865	2	2	2	33	"1;2;3"	"id_056"	135	4
16	0.851	2	4	2	37	"1;2;3"	"id_056"	135	4
17	0.927	2	4	2	41	"1;2;3"	"id_056"	135	4
18	0.889	2	2	2	43	"1;2;3"	"id_056"	135	4
19	0.832	2	0	2	43	"1;2;3"	"id_056"	135	4
20	0.98	2	-3	2	40	"1;2;3"	"id_056"	135	4
21	0.957	2	0	2	40	"1;2;3"	"id_056"	135	4
22	0.782	2	0	2	40	"1;2;3"	"id_056"	135	4
23	0.996	2	4	2	44	"1;2;3"	"id_056"	135	4
24	0.815	2	2	2	46	"1;2;3"	"id_056"	135	4
25	0.912	2	6	2	52	"1;2;3"	"id_056"	135	4
26	0.856	2	-1	2	51	"1;2;3"	"id_056"	135	4
27	1.224	2	2	2	53	"1;2;3"	"id_056"	135	4
28	0.865	2	-1	2	52	"1;2;3"	"id_056"	135	4
29	1.048	2	-1	2	51	"1;2;3"	"id_056"	135	4
30	0.89	2	0	2	51	"1;2;3"	"id_056"	135	4
31	0.891	2	-1	2	50	"1;2;3"	"id_056"	135	4
32	0.903	2	4	2	54	"1;2;3"	"id_056"	135	4
