"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	6	1	6	"1;2;3"	"id_060"	0	1
2	0.371	1	3	1	9	"1;2;3"	"id_060"	0	1
3	0.893	1	0	1	9	"1;2;3"	"id_060"	0	1
4	1.141	2	1	1	10	"1;2;3"	"id_060"	0	1
5	0.497	2	3	1	13	"1;2;3"	"id_060"	0	1
6	0.457	2	2	1	15	"1;2;3"	"id_060"	0	1
7	1.058	3	3	1	18	"1;2;3"	"id_060"	0	1
8	0.245	3	4	1	22	"1;2;3"	"id_060"	0	1
9	0.309	3	1	1	23	"1;2;3"	"id_060"	0	1
10	2.287	1	3	1	26	"1;2;3"	"id_060"	0	1
11	0.542	1	1	1	27	"1;2;3"	"id_060"	0	1
12	0.507	1	3	1	30	"1;2;3"	"id_060"	0	1
13	0.403	1	3	1	33	"1;2;3"	"id_060"	0	1
14	0.387	1	3	1	36	"1;2;3"	"id_060"	0	1
15	1.289	2	2	1	38	"1;2;3"	"id_060"	0	1
16	0.463	2	5	1	43	"1;2;3"	"id_060"	0	1
17	0.404	2	5	1	48	"1;2;3"	"id_060"	0	1
18	0.346	2	1	1	49	"1;2;3"	"id_060"	0	1
19	0.488	2	3	1	52	"1;2;3"	"id_060"	0	1
20	0.93	3	1	1	53	"1;2;3"	"id_060"	0	1
0	-61.125	0	0	2	0	"1;2;3"	"id_060"	0	1
1	68.534	1	0	2	0	"2;1;3"	"id_060"	0	1
2	0.637	1	1	2	1	"2;1;3"	"id_060"	0	1
3	0.829	1	4	2	5	"2;1;3"	"id_060"	0	1
4	0.737	1	4	2	9	"2;1;3"	"id_060"	0	1
5	0.631	1	2	2	11	"2;1;3"	"id_060"	0	1
6	0.58	1	1	2	12	"2;1;3"	"id_060"	0	1
7	0.556	1	-2	2	10	"2;1;3"	"id_060"	0	1
8	0.567	1	2	2	12	"2;1;3"	"id_060"	0	1
9	1.303	1	5	2	17	"2;1;3"	"id_060"	0	1
10	3.114	1	2	2	19	"2;1;3"	"id_060"	0	1
11	0.779	1	2	2	21	"2;1;3"	"id_060"	0	1
12	0.643	1	-1	2	20	"2;1;3"	"id_060"	0	1
13	0.545	1	3	2	23	"2;1;3"	"id_060"	0	1
14	0.622	1	5	2	28	"2;1;3"	"id_060"	0	1
15	1.402	1	3	2	31	"2;1;3"	"id_060"	0	1
16	0.758	2	4	2	35	"2;1;3"	"id_060"	0	1
17	0.718	2	2	2	37	"2;1;3"	"id_060"	0	1
18	0.539	2	2	2	39	"2;1;3"	"id_060"	0	1
19	0.617	2	3	2	42	"2;1;3"	"id_060"	0	1
20	0.569	2	-1	2	41	"2;1;3"	"id_060"	0	1
21	1.404	2	1	2	42	"2;1;3"	"id_060"	0	1
22	0.687	2	2	2	44	"2;1;3"	"id_060"	0	1
23	0.705	2	1	2	45	"2;1;3"	"id_060"	0	1
24	0.447	2	3	2	48	"2;1;3"	"id_060"	0	1
25	0.541	2	4	2	52	"2;1;3"	"id_060"	0	1
26	0.834	2	-1	2	51	"2;1;3"	"id_060"	0	1
27	0.662	2	6	2	57	"2;1;3"	"id_060"	0	1
28	0.776	2	3	2	60	"2;1;3"	"id_060"	0	1
29	0.881	2	6	2	66	"2;1;3"	"id_060"	0	1
30	0.65	2	1	2	67	"2;1;3"	"id_060"	0	1
31	1.299	2	3	2	70	"2;1;3"	"id_060"	0	1
32	0.663	2	2	2	72	"2;1;3"	"id_060"	0	1
33	0.614	2	4	2	76	"2;1;3"	"id_060"	0	1
34	0.82	2	6	2	82	"2;1;3"	"id_060"	0	1
35	0.707	2	5	2	87	"2;1;3"	"id_060"	0	1
36	1.294	3	2	2	89	"2;1;3"	"id_060"	0	1
37	0.415	3	-3	2	86	"2;1;3"	"id_060"	0	1
38	0.337	3	2	2	88	"2;1;3"	"id_060"	0	1
39	0.352	3	5	2	93	"2;1;3"	"id_060"	0	1
40	0.487	3	14	2	107	"2;1;3"	"id_060"	0	1
41	0.442	3	-5	2	102	"2;1;3"	"id_060"	0	1
42	0.436	3	0	2	102	"2;1;3"	"id_060"	0	1
43	0.441	3	-1	2	101	"2;1;3"	"id_060"	0	1
44	0.568	3	0	2	101	"2;1;3"	"id_060"	0	1
45	0.564	3	5	2	106	"2;1;3"	"id_060"	0	1
46	0.489	3	6	2	112	"2;1;3"	"id_060"	0	1
47	0.411	3	2	2	114	"2;1;3"	"id_060"	0	1
48	0.395	3	3	2	117	"2;1;3"	"id_060"	0	1
49	0.652	3	5	2	122	"2;1;3"	"id_060"	0	1
50	0.271	3	4	2	126	"2;1;3"	"id_060"	0	1
0	-103.924	0	0	3	0	"2;1;3"	"id_060"	0	1
1	112.136	1	6	3	6	"2;3;1"	"id_060"	0	1
2	0.501	1	-2	3	4	"2;3;1"	"id_060"	0	1
3	0.537	1	3	3	7	"2;3;1"	"id_060"	0	1
4	0.481	1	4	3	11	"2;3;1"	"id_060"	0	1
5	0.503	1	6	3	17	"2;3;1"	"id_060"	0	1
6	0.832	2	2	3	19	"2;3;1"	"id_060"	0	1
7	0.458	2	0	3	19	"2;3;1"	"id_060"	0	1
8	0.41	2	5	3	24	"2;3;1"	"id_060"	0	1
9	0.281	2	9	3	33	"2;3;1"	"id_060"	0	1
10	0.36	2	2	3	35	"2;3;1"	"id_060"	0	1
11	0.742	3	1	3	36	"2;3;1"	"id_060"	0	1
12	0.208	3	4	3	40	"2;3;1"	"id_060"	0	1
13	0.373	3	4	3	44	"2;3;1"	"id_060"	0	1
14	0.363	3	5	3	49	"2;3;1"	"id_060"	0	1
15	0.514	3	6	3	55	"2;3;1"	"id_060"	0	1
16	1.434	1	-2	3	53	"2;3;1"	"id_060"	0	1
17	0.249	1	5	3	58	"2;3;1"	"id_060"	0	1
18	0.392	1	2	3	60	"2;3;1"	"id_060"	0	1
19	0.378	1	2	3	62	"2;3;1"	"id_060"	0	1
20	0.545	1	1	3	63	"2;3;1"	"id_060"	0	1
21	0.915	2	5	3	68	"2;3;1"	"id_060"	0	1
22	0.445	2	7	3	75	"2;3;1"	"id_060"	0	1
23	0.241	2	-2	3	73	"2;3;1"	"id_060"	0	1
24	0.39	2	-5	3	68	"2;3;1"	"id_060"	0	1
25	0.439	2	6	3	74	"2;3;1"	"id_060"	0	1
26	1.057	3	3	3	77	"2;3;1"	"id_060"	0	1
27	0.446	3	5	3	82	"2;3;1"	"id_060"	0	1
28	0.327	3	2	3	84	"2;3;1"	"id_060"	0	1
29	0.408	3	4	3	88	"2;3;1"	"id_060"	0	1
30	0.407	3	5	3	93	"2;3;1"	"id_060"	0	1
31	0.952	1	1	3	94	"2;3;1"	"id_060"	0	1
32	0.101	1	-1	3	93	"2;3;1"	"id_060"	0	1
33	0.319	1	-5	3	88	"2;3;1"	"id_060"	0	1
34	0.343	1	1	3	89	"2;3;1"	"id_060"	0	1
35	0.359	1	3	3	92	"2;3;1"	"id_060"	0	1
36	0.504	2	1	3	93	"2;3;1"	"id_060"	0	1
37	0.259	2	-1	3	92	"2;3;1"	"id_060"	0	1
38	0.351	2	0	3	92	"2;3;1"	"id_060"	0	1
39	0.322	2	1	3	93	"2;3;1"	"id_060"	0	1
40	0.333	2	0	3	93	"2;3;1"	"id_060"	0	1
41	0.39	3	4	3	97	"2;3;1"	"id_060"	0	1
42	0.204	3	1	3	98	"2;3;1"	"id_060"	0	1
43	0.306	3	4	3	102	"2;3;1"	"id_060"	0	1
44	0.249	3	0	3	102	"2;3;1"	"id_060"	0	1
45	0.363	3	6	3	108	"2;3;1"	"id_060"	0	1
46	0.897	1	-1	3	107	"2;3;1"	"id_060"	0	1
47	0.363	1	2	3	109	"2;3;1"	"id_060"	0	1
48	0.624	1	3	3	112	"2;3;1"	"id_060"	0	1
49	0.307	1	0	3	112	"2;3;1"	"id_060"	0	1
50	2.99	1	-1	3	111	"2;3;1"	"id_060"	0	1
0	-137.308	0	0	4	0	"2;3;1"	"id_060"	0	1
1	144.154	1	3	4	3	"1;3;2"	"id_060"	0	1
2	0.802	1	3	4	6	"1;3;2"	"id_060"	0	1
3	0.499	1	2	4	8	"1;3;2"	"id_060"	0	1
4	0.519	1	2	4	10	"1;3;2"	"id_060"	0	1
5	0.567	1	2	4	12	"1;3;2"	"id_060"	0	1
6	0.781	1	4	4	16	"1;3;2"	"id_060"	0	1
7	0.438	1	3	4	19	"1;3;2"	"id_060"	0	1
